L,a,b,hex_srgb
59.0,44.0,28.0,#DF6B5F
59.0,44.0,36.0,#E16B51
59.0,44.0,42.0,#E26B46
59.0,44.0,48.0,#E36A3B
59.0,44.0,54.0,#E46A2E
59.0,44.0,86.0,#E76900
59.0,44.0,94.0,#E76900
59.0,44.0,98.0,#E86900
59.0,46.0,-68.0,#9675FF
59.0,46.0,-64.0,#9D75FF
59.0,46.0,-54.0,#AB73EE
59.0,46.0,-48.0,#B272E3
59.0,46.0,-42.0,#B971D8
59.0,46.0,-2.0,#D66C93
59.0,46.0,0.0,#D76B90
59.0,46.0,4.0,#D96B89
59.0,46.0,10.0,#DB6A7F
59.0,46.0,12.0,#DC6A7B
59.0,46.0,18.0,#DE6A71
59.0,46.0,32.0,#E26959
59.0,46.0,40.0,#E4694A
59.0,46.0,46.0,#E5683F
59.0,46.0,52.0,#E66833
59.0,46.0,58.0,#E76825
59.0,46.0,62.0,#E8681A
59.0,46.0,66.0,#E86809
59.0,46.0,70.0,#E96800
59.0,46.0,78.0,#E96700
59.0,48.0,-62.0,#A472FC
59.0,48.0,-58.0,#AA72F5
59.0,48.0,-52.0,#B170EA
59.0,48.0,-46.0,#B86FE0
59.0,48.0,-40.0,#BE6ED5
59.0,48.0,-36.0,#C26ECE
59.0,48.0,-32.0,#C56DC7
59.0,48.0,14.0,#DF6878
59.0,48.0,16.0,#E06874
59.0,48.0,24.0,#E36767
59.0,48.0,28.0,#E46760
59.0,48.0,36.0,#E66752
59.0,48.0,38.0,#E6664E
59.0,48.0,44.0,#E86643
59.0,48.0,50.0,#E96637
59.0,48.0,56.0,#EA662A
59.0,48.0,84.0,#EC6500
59.0,48.0,98.0,#ED6500
59.0,50.0,-56.0,#B06FF1
59.0,50.0,-50.0,#B76EE7
59.0,50.0,-44.0,#BE6DDC
59.0,50.0,-30.0,#CA6BC3
59.0,50.0,-26.0,#CD6ABD
59.0,50.0,-2.0,#DC6793
59.0,50.0,2.0,#DD678C
59.0,50.0,10.0,#E1667F
59.0,50.0,12.0,#E1667B
59.0,50.0,18.0,#E46671
59.0,50.0,22.0,#E5656A
59.0,50.0,42.0,#EA6447
59.0,50.0,48.0,#EB643B
59.0,50.0,54.0,#EC642F
59.0,50.0,60.0,#ED6320
59.0,50.0,64.0,#ED6314
59.0,50.0,76.0,#EE6300
59.0,50.0,80.0,#EE6300
59.0,50.0,94.0,#EF6300
59.0,52.0,-60.0,#AF6EF9
59.0,52.0,-54.0,#B66DEE
59.0,52.0,-48.0,#BD6CE3
59.0,52.0,-42.0,#C36BD9
59.0,52.0,-38.0,#C76AD2
59.0,52.0,-34.0,#CA69CB
59.0,52.0,-24.0,#D268B9
59.0,52.0,-20.0,#D467B2
59.0,52.0,-8.0,#DB669E
59.0,52.0,0.0,#DF6590
59.0,52.0,16.0,#E66375
59.0,52.0,28.0,#E96260
59.0,52.0,32.0,#EA6259
59.0,52.0,38.0,#EC624E
59.0,52.0,52.0,#EE6133
59.0,52.0,58.0,#EF6126
59.0,52.0,86.0,#F16000
59.0,52.0,90.0,#F16000
59.0,52.0,100.0,#F26000
59.0,54.0,-52.0,#BC6AEA
59.0,54.0,-46.0,#C269E0
59.0,54.0,-32.0,#CF67C7
59.0,54.0,-28.0,#D266C0
59.0,54.0,-18.0,#D965AF
59.0,54.0,-2.0,#E16393
59.0,54.0,2.0,#E3628D
59.0,54.0,10.0,#E6627F
59.0,54.0,18.0,#E96171
59.0,54.0,24.0,#EB6067
59.0,54.0,36.0,#EE6052
59.0,54.0,42.0,#EF5F47
59.0,54.0,56.0,#F15F2B
59.0,54.0,62.0,#F25E1C
59.0,54.0,66.0,#F25E0D
59.0,54.0,70.0,#F35E00
59.0,56.0,-62.0,#B46AFC
59.0,56.0,-50.0,#C268E7
59.0,56.0,-44.0,#C867DC
59.0,56.0,-40.0,#CB66D5
59.0,56.0,-36.0,#CF65CE
59.0,56.0,-26.0,#D664BD
59.0,56.0,-22.0,#D963B6
59.0,56.0,-16.0,#DD62AB
59.0,56.0,-8.0,#E1619E
59.0,56.0,4.0,#E76089
59.0,56.0,16.0,#EB5E75
59.0,56.0,28.0,#EE5E60
59.0,56.0,32.0,#EF5D59
59.0,56.0,60.0,#F45C22
59.0,58.0,-48.0,#C765E3
59.0,58.0,-34.0,#D362CB
59.0,58.0,-30.0,#D662C4
59.0,58.0,-20.0,#DD60B2
59.0,58.0,-14.0,#E15FA8
59.0,58.0,-2.0,#E75E94
59.0,58.0,2.0,#E85D8D
59.0,58.0,20.0,#EF5C6E
59.0,58.0,22.0,#EF5B6B
59.0,58.0,24.0,#F05B67
59.0,58.0,26.0,#F05B64
59.0,58.0,38.0,#F35A4F
59.0,58.0,64.0,#F75917
59.0,58.0,76.0,#F85900
59.0,58.0,80.0,#F85900
59.0,58.0,84.0,#F95900
59.0,60.0,-68.0,#B367FF
59.0,60.0,-64.0,#B866FF
59.0,60.0,-46.0,#CC62E0
59.0,60.0,-42.0,#D061D9
59.0,60.0,-38.0,#D361D2
59.0,60.0,-28.0,#DB5FC0
59.0,60.0,-24.0,#DE5EB9
59.0,60.0,-18.0,#E15DAF
59.0,60.0,-12.0,#E55CA5
59.0,60.0,4.0,#EC5A89
59.0,60.0,8.0,#ED5A83
59.0,60.0,12.0,#EF5A7C
59.0,60.0,42.0,#F75748
59.0,60.0,62.0,#F9561D
59.0,60.0,90.0,#FB5600
59.0,60.0,94.0,#FC5600
59.0,62.0,-62.0,#BF63FC
59.0,62.0,-36.0,#D85ECE
59.0,62.0,-32.0,#DB5DC7
59.0,62.0,-22.0,#E25BB6
59.0,62.0,-16.0,#E55AAC
59.0,62.0,-10.0,#E859A1
59.0,62.0,-2.0,#EC5894
59.0,62.0,2.0,#EE588D
59.0,62.0,20.0,#F4566E
59.0,62.0,38.0,#F8554F
59.0,62.0,46.0,#FA5441
59.0,62.0,52.0,#FB5435
59.0,62.0,66.0,#FC5311
59.0,62.0,70.0,#FD5300
59.0,62.0,86.0,#FE5300
59.0,62.0,100.0,#FE5300
59.0,64.0,-68.0,#BB62FF
59.0,64.0,-60.0,#C560F9
59.0,64.0,-30.0,#DF5AC4
59.0,64.0,-26.0,#E259BD
59.0,64.0,-20.0,#E658B3
59.0,64.0,-14.0,#E957A8
59.0,64.0,-8.0,#EC569E
59.0,64.0,4.0,#F1558A
59.0,64.0,8.0,#F35483
59.0,64.0,32.0,#FA525A
59.0,64.0,36.0,#FB5253
59.0,64.0,42.0,#FC5148
59.0,64.0,56.0,#FE502D
59.0,64.0,62.0,#FE501E
59.0,66.0,-58.0,#CA5DF5
59.0,66.0,-24.0,#E656BA
59.0,66.0,-18.0,#EA55AF
59.0,66.0,-12.0,#ED54A5
59.0,66.0,-6.0,#F0539B
59.0,66.0,2.0,#F3528D
59.0,66.0,22.0,#FA506B
59.0,66.0,30.0,#FC4F5E
59.0,66.0,46.0,#FF4E41
59.0,66.0,60.0,#FF4D24
59.0,66.0,66.0,#FF4D13
59.0,66.0,70.0,#FF4D00
59.0,66.0,86.0,#FF4C00
59.0,66.0,90.0,#FF4C00
59.0,68.0,-64.0,#C75CFF
59.0,68.0,-22.0,#EA52B6
59.0,68.0,-16.0,#EE51AC
59.0,68.0,-10.0,#F150A2
59.0,68.0,6.0,#F74E86
59.0,68.0,10.0,#F94D80
59.0,70.0,-62.0,#CD58FD
59.0,70.0,-58.0,#D157F5
59.0,70.0,-20.0,#EE4FB3
59.0,70.0,-4.0,#F64C97
59.0,70.0,0.0,#F84B91
59.0,70.0,14.0,#FD4979
59.0,70.0,24.0,#FF4868
59.0,70.0,62.0,#FF4620
59.0,70.0,76.0,#FF4500
59.0,70.0,80.0,#FF4500
59.0,72.0,-68.0,#C957FF
59.0,72.0,-56.0,#D654F2
59.0,72.0,-14.0,#F44AA9
59.0,72.0,-8.0,#F7499E
59.0,72.0,8.0,#FD4683
59.0,72.0,12.0,#FF467C
59.0,72.0,38.0,#FF4350
59.0,72.0,42.0,#FF4349
59.0,72.0,66.0,#FF4115
59.0,74.0,-66.0,#CF53FF
59.0,74.0,-18.0,#F547AF
59.0,74.0,-2.0,#FC4494
59.0,74.0,2.0,#FE438D
59.0,74.0,16.0,#FF4176
59.0,74.0,30.0,#FF3F5E
59.0,74.0,46.0,#FF3E42
59.0,74.0,52.0,#FF3E37
59.0,74.0,62.0,#FF3D21
59.0,74.0,70.0,#FF3D05
59.0,74.0,74.0,#FF3C00
59.0,76.0,-56.0,#DD4DF2
59.0,76.0,-12.0,#FB42A5
59.0,76.0,-6.0,#FD409B
59.0,76.0,6.0,#FF3E87
59.0,76.0,10.0,#FF3E80
59.0,76.0,24.0,#FF3C68
59.0,76.0,42.0,#FF3A4A
59.0,76.0,56.0,#FF382F
59.0,76.0,66.0,#FF3817
59.0,78.0,-66.0,#D64CFF
59.0,78.0,0.0,#FF3B91
59.0,78.0,14.0,#FF3879
59.0,78.0,20.0,#FF376F
59.0,78.0,40.0,#FF344D
59.0,78.0,50.0,#FF333B
59.0,78.0,60.0,#FF3327
59.0,80.0,-64.0,#DB48FF
59.0,80.0,-56.0,#E345F2
59.0,80.0,-16.0,#FE39AC
59.0,80.0,-10.0,#FF38A2
59.0,80.0,8.0,#FF3484
59.0,80.0,12.0,#FF337D
59.0,80.0,34.0,#FF2F58
59.0,80.0,38.0,#FF2F51
59.0,80.0,54.0,#FF2D34
59.0,82.0,-4.0,#FF3098
59.0,82.0,2.0,#FF2F8E
59.0,82.0,26.0,#FF2A66
59.0,82.0,44.0,#FF2747
59.0,84.0,-68.0,#DE41FF
59.0,84.0,-64.0,#E23FFF
59.0,84.0,-56.0,#E93CF2
59.0,84.0,-14.0,#FF2DA9
59.0,84.0,-8.0,#FF2B9F
59.0,84.0,6.0,#FF2687
59.0,84.0,10.0,#FF2581
59.0,84.0,34.0,#FF1F58
59.0,84.0,38.0,#FF1F51
59.0,84.0,42.0,#FF1E4A
59.0,86.0,-52.0,#F035EB
59.0,86.0,-18.0,#FF27B0
59.0,86.0,-2.0,#FF2095
59.0,86.0,14.0,#FF1A7A
59.0,86.0,20.0,#FF1870
59.0,88.0,-64.0,#E835FF
59.0,88.0,-12.0,#FF1AA6
59.0,88.0,-6.0,#FF179C
59.0,88.0,8.0,#FF0E84
59.0,88.0,24.0,#FF0369
59.0,90.0,-60.0,#EF2CF9
59.0,90.0,0.0,#FF0092
59.0,90.0,4.0,#FF008B
59.0,92.0,-56.0,#F621F2
59.0,92.0,-50.0,#FA1CE8
59.0,92.0,-10.0,#FF00A3
59.0,92.0,10.0,#FF0081
59.0,94.0,-64.0,#F21DFF
59.0,94.0,-22.0,#FF00B7
59.0,94.0,-4.0,#FF0099
59.0,94.0,2.0,#FF008E
59.0,96.0,-48.0,#FF00E4
59.0,96.0,-8.0,#FF009F
59.0,98.0,-62.0,#FA00FD
59.0,98.0,-54.0,#FF00EF
59.0,98.0,-44.0,#FF00DD
59.0,100.0,-26.0,#FF00BE
59.0,102.0,-52.0,#FF00EC
59.0,104.0,-60.0,#FF00FA
59.0,104.0,-48.0,#FF00E5
59.0,104.0,-42.0,#FF00DA
59.0,108.0,-58.0,#FF00F6
59.0,108.0,-40.0,#FF00D7
60.0,-128.0,10.0,#00B87C
60.0,-128.0,14.0,#00B875
60.0,-128.0,18.0,#00B86D
60.0,-128.0,22.0,#00B766
60.0,-128.0,26.0,#00B75E
60.0,-128.0,30.0,#00B757
60.0,-128.0,34.0,#00B74F
60.0,-128.0,38.0,#00B746
60.0,-128.0,42.0,#00B73E
60.0,-128.0,46.0,#00B734
60.0,-128.0,50.0,#00B729
60.0,-128.0,54.0,#00B71C
60.0,-128.0,60.0,#00B700
60.0,-128.0,68.0,#00B600
60.0,-124.0,6.0,#00B883
60.0,-124.0,62.0,#00B600
60.0,-124.0,72.0,#00B600
60.0,-120.0,2.0,#00B78A
60.0,-120.0,10.0,#00B77C
60.0,-120.0,14.0,#00B775
60.0,-120.0,18.0,#00B66D
60.0,-120.0,22.0,#00B666
60.0,-120.0,26.0,#00B65E
60.0,-120.0,30.0,#00B657
60.0,-120.0,34.0,#00B64F
60.0,-120.0,38.0,#00B647
60.0,-120.0,42.0,#00B63E
60.0,-120.0,46.0,#00B634
60.0,-120.0,50.0,#00B52A
60.0,-120.0,54.0,#00B51D
60.0,-120.0,64.0,#00B500
60.0,-116.0,-2.0,#00B792
60.0,-116.0,6.0,#00B683
60.0,-116.0,56.0,#00B515
60.0,-116.0,68.0,#00B400
60.0,-116.0,78.0,#00B400
60.0,-112.0,-6.0,#00B699
60.0,-112.0,2.0,#00B68A
60.0,-112.0,10.0,#00B57C
60.0,-112.0,14.0,#00B575
60.0,-112.0,18.0,#00B56E
60.0,-112.0,22.0,#00B566
60.0,-112.0,26.0,#00B55F
60.0,-112.0,30.0,#00B557
60.0,-112.0,34.0,#00B44F
60.0,-112.0,38.0,#00B447
60.0,-112.0,42.0,#00B43E
60.0,-112.0,46.0,#00B435
60.0,-112.0,50.0,#00B42A
60.0,-112.0,58.0,#00B40A
60.0,-110.0,62.0,#00B300
60.0,-110.0,78.0,#00B300
60.0,-108.0,-10.0,#00B6A0
60.0,-108.0,-2.0,#00B592
60.0,-108.0,6.0,#00B583
60.0,-108.0,52.0,#00B325
60.0,-106.0,66.0,#00B300
60.0,-104.0,-14.0,#00B5A7
60.0,-104.0,-6.0,#00B599
60.0,-104.0,10.0,#00B47C
60.0,-104.0,14.0,#00B475
60.0,-104.0,18.0,#00B36E
60.0,-104.0,22.0,#00B366
60.0,-104.0,26.0,#00B35F
60.0,-104.0,30.0,#00B357
60.0,-104.0,34.0,#00B34F
60.0,-104.0,38.0,#00B347
60.0,-104.0,42.0,#00B33E
60.0,-104.0,46.0,#00B335
60.0,-104.0,54.0,#00B21E
60.0,-104.0,72.0,#00B200
60.0,-102.0,58.0,#00B20C
60.0,-102.0,78.0,#00B200
60.0,-102.0,84.0,#00B200
60.0,-100.0,-18.0,#00B5AE
60.0,-100.0,-2.0,#00B492
60.0,-100.0,6.0,#00B384
60.0,-100.0,48.0,#00B230
60.0,-100.0,66.0,#00B100
60.0,-98.0,-20.0,#00B4B2
60.0,-98.0,70.0,#00B100
60.0,-96.0,-22.0,#00B4B5
60.0,-96.0,-14.0,#00B3A7
60.0,-96.0,-6.0,#00B399
60.0,-96.0,10.0,#00B27C
60.0,-96.0,14.0,#00B275
60.0,-96.0,18.0,#00B26E
60.0,-96.0,22.0,#00B267
60.0,-96.0,26.0,#00B25F
60.0,-96.0,30.0,#00B157
60.0,-96.0,34.0,#00B150
60.0,-96.0,38.0,#00B147
60.0,-96.0,42.0,#00B13F
60.0,-96.0,50.0,#00B12B
60.0,-96.0,54.0,#00B11F
60.0,-96.0,58.0,#00B10D
60.0,-94.0,-24.0,#00B4B9
60.0,-94.0,-16.0,#00B3AB
60.0,-94.0,82.0,#00B000
60.0,-92.0,-2.0,#00B292
60.0,-92.0,6.0,#00B184
60.0,-92.0,44.0,#00B03A
60.0,-90.0,-28.0,#00B3C0
60.0,-90.0,-20.0,#00B3B2
60.0,-90.0,-12.0,#00B2A4
60.0,-90.0,56.0,#00AF18
60.0,-90.0,76.0,#00AF00
60.0,-90.0,90.0,#00AF00
60.0,-88.0,-30.0,#00B3C4
60.0,-88.0,-14.0,#00B2A7
60.0,-88.0,2.0,#00B18B
60.0,-88.0,10.0,#00B07D
60.0,-88.0,14.0,#00B075
60.0,-88.0,18.0,#00B06E
60.0,-88.0,22.0,#00B067
60.0,-88.0,26.0,#00B05F
60.0,-88.0,30.0,#00B058
60.0,-88.0,34.0,#00AF50
60.0,-88.0,38.0,#00AF48
60.0,-88.0,46.0,#00AF36
60.0,-88.0,50.0,#00AF2C
60.0,-88.0,82.0,#00AF00
60.0,-88.0,96.0,#00AF00
60.0,-86.0,-24.0,#00B2B9
60.0,-86.0,-16.0,#00B1AB
60.0,-86.0,-8.0,#00B19D
60.0,-84.0,-26.0,#00B2BD
60.0,-84.0,-10.0,#00B1A0
60.0,-84.0,-2.0,#00B092
60.0,-84.0,6.0,#00B084
60.0,-84.0,12.0,#00AF79
60.0,-84.0,40.0,#00AE44
60.0,-84.0,52.0,#00AE26
60.0,-84.0,58.0,#00AE0F
60.0,-84.0,62.0,#00AE00
60.0,-84.0,70.0,#00AE00
60.0,-82.0,-36.0,#00B2CE
60.0,-82.0,-28.0,#00B1C0
60.0,-82.0,-4.0,#00B096
60.0,-82.0,74.0,#00AD00
60.0,-80.0,-38.0,#00B2D2
60.0,-80.0,-30.0,#00B1C4
60.0,-80.0,-22.0,#00B0B5
60.0,-80.0,-14.0,#00B0A7
60.0,-80.0,2.0,#00AF8B
60.0,-80.0,14.0,#00AE76
60.0,-80.0,18.0,#00AE6E
60.0,-80.0,22.0,#00AE67
60.0,-80.0,26.0,#00AE60
60.0,-80.0,30.0,#00AE58
60.0,-80.0,34.0,#00AE50
60.0,-80.0,42.0,#00AD40
60.0,-80.0,46.0,#00AD36
60.0,-80.0,54.0,#00AD20
60.0,-80.0,78.0,#00AD00
60.0,-78.0,-32.0,#00B1C7
60.0,-78.0,-24.0,#00B0B9
60.0,-78.0,-16.0,#00AFAB
60.0,-78.0,64.0,#00AC00
60.0,-78.0,84.0,#00AC00
60.0,-76.0,-40.0,#00B1D6
60.0,-76.0,-34.0,#00B0CB
60.0,-76.0,-26.0,#00B0BD
60.0,-76.0,-18.0,#00AFAE
60.0,-76.0,-10.0,#00AFA0
60.0,-76.0,16.0,#00AD72
60.0,-76.0,20.0,#00AD6B
60.0,-76.0,36.0,#00AC4C
60.0,-76.0,48.0,#00AC32
60.0,-76.0,58.0,#00AC11
60.0,-76.0,68.0,#00AC00
60.0,-76.0,78.0,#00AC00
60.0,-76.0,88.0,#00AC00
60.0,-74.0,-42.0,#00B0D9
60.0,-74.0,-36.0,#00B0CE
60.0,-74.0,-28.0,#00AFC0
60.0,-74.0,-20.0,#00AFB2
60.0,-74.0,-12.0,#00AEA4
60.0,-74.0,8.0,#00AD80
60.0,-74.0,38.0,#00AC48
60.0,-74.0,42.0,#00AC40
60.0,-74.0,52.0,#00AC27
60.0,-74.0,98.0,#00AB00
60.0,-72.0,-30.0,#00AFC4
60.0,-72.0,-24.0,#00AEB9
60.0,-72.0,-14.0,#00AEA7
60.0,-72.0,2.0,#00AD8B
60.0,-72.0,10.0,#00AC7D
60.0,-72.0,18.0,#00AC6F
60.0,-72.0,22.0,#00AC67
60.0,-72.0,26.0,#00AC60
60.0,-72.0,30.0,#00AC58
60.0,-72.0,44.0,#00AB3C
60.0,-72.0,48.0,#00AB32
60.0,-72.0,58.0,#00AB11
60.0,-72.0,62.0,#00AB00
60.0,-72.0,68.0,#00AB00
60.0,-72.0,72.0,#00AB00
60.0,-72.0,80.0,#00AB00
60.0,-72.0,88.0,#00AB00
60.0,-70.0,-44.0,#00B0DD
60.0,-70.0,-38.0,#00AFD2
60.0,-70.0,-32.0,#00AFC7
60.0,-70.0,-26.0,#00AEBD
60.0,-70.0,-20.0,#00AEB2
60.0,-70.0,-16.0,#00ADAB
60.0,-70.0,0.0,#00AC8F
60.0,-70.0,4.0,#00AC88
60.0,-70.0,32.0,#00AB54
60.0,-70.0,38.0,#00AB49
60.0,-70.0,52.0,#00AA28
60.0,-70.0,98.0,#00AA00
60.0,-68.0,-46.0,#00AFE0
60.0,-68.0,-40.0,#00AFD6
60.0,-68.0,-34.0,#00AECB
60.0,-68.0,-28.0,#00AEC0
60.0,-68.0,-22.0,#00ADB6
60.0,-68.0,-12.0,#00ADA4
60.0,-68.0,-10.0,#00ACA0
60.0,-68.0,-2.0,#00AC92
60.0,-68.0,12.0,#00AB79
60.0,-68.0,28.0,#00AB5C
60.0,-68.0,34.0,#00AA51
60.0,-68.0,40.0,#00AA44
60.0,-68.0,44.0,#00AA3C
60.0,-68.0,48.0,#00AA32
60.0,-68.0,54.0,#00AA22
60.0,-68.0,58.0,#00AA12
60.0,-68.0,62.0,#00AA00
60.0,-68.0,68.0,#00AA00
60.0,-68.0,72.0,#00AA00
60.0,-68.0,80.0,#00AA00
60.0,-68.0,88.0,#00A900
60.0,-66.0,-30.0,#00ADC4
60.0,-66.0,-24.0,#00ADB9
60.0,-66.0,-18.0,#00ACAF
60.0,-66.0,-14.0,#00ACA8
60.0,-66.0,8.0,#00AB81
60.0,-66.0,30.0,#00AA58
60.0,-66.0,98.0,#14A900
60.0,-64.0,-48.0,#00AEE4
60.0,-64.0,-38.0,#00ADD2
60.0,-64.0,-34.0,#00ADCB
60.0,-64.0,-26.0,#00ACBD
60.0,-64.0,-20.0,#00ACB2
60.0,-64.0,-12.0,#00ABA4
60.0,-64.0,-10.0,#00ABA1
60.0,-64.0,0.0,#00AB8F
60.0,-64.0,4.0,#00AA88
60.0,-64.0,6.0,#00AA84
60.0,-64.0,10.0,#00AA7D
60.0,-64.0,14.0,#00AA76
60.0,-64.0,18.0,#00AA6F
60.0,-64.0,22.0,#00AA67
60.0,-64.0,26.0,#00A960
60.0,-64.0,32.0,#00A955
60.0,-64.0,36.0,#00A94D
60.0,-64.0,40.0,#00A945
60.0,-64.0,44.0,#00A93C
60.0,-64.0,48.0,#00A933
60.0,-64.0,54.0,#00A922
60.0,-64.0,58.0,#00A913
60.0,-64.0,62.0,#00A900
60.0,-64.0,68.0,#06A800
60.0,-64.0,72.0,#10A800
60.0,-64.0,76.0,#15A800
60.0,-64.0,80.0,#19A800
60.0,-64.0,88.0,#1FA800
60.0,-62.0,-44.0,#00ADDD
60.0,-62.0,-30.0,#00ACC4
60.0,-62.0,-22.0,#00ABB6
60.0,-62.0,-16.0,#00ABAB
60.0,-62.0,-14.0,#00ABA8
60.0,-62.0,8.0,#00AA81
60.0,-62.0,28.0,#00A95C
60.0,-62.0,50.0,#00A82E
60.0,-62.0,98.0,#2EA800
60.0,-60.0,-50.0,#00ADE8
60.0,-60.0,-46.0,#00ADE0
60.0,-60.0,-40.0,#00ACD6
60.0,-60.0,-36.0,#00ACCF
60.0,-60.0,-32.0,#00ACC7
60.0,-60.0,-26.0,#00ABBD
60.0,-60.0,-18.0,#00ABAF
60.0,-60.0,-12.0,#00AAA4
60.0,-60.0,-10.0,#00AAA1
60.0,-60.0,0.0,#00A98F
60.0,-60.0,4.0,#00A988
60.0,-60.0,6.0,#00A984
60.0,-60.0,10.0,#00A97D
60.0,-60.0,14.0,#00A976
60.0,-60.0,18.0,#00A96F
60.0,-60.0,22.0,#00A868
60.0,-60.0,30.0,#00A859
60.0,-60.0,34.0,#00A851
60.0,-60.0,38.0,#00A849
60.0,-60.0,42.0,#00A841
60.0,-60.0,46.0,#00A838
60.0,-60.0,60.0,#21A708
60.0,-60.0,68.0,#2AA700
60.0,-60.0,72.0,#2DA700
60.0,-60.0,76.0,#2FA700
60.0,-60.0,80.0,#31A700
60.0,-60.0,84.0,#33A700
60.0,-60.0,92.0,#35A700
60.0,-58.0,-52.0,#00ADEB
60.0,-58.0,-42.0,#00ACD9
60.0,-58.0,-28.0,#00ABC0
60.0,-58.0,-14.0,#00AAA8
60.0,-58.0,8.0,#00A881
60.0,-58.0,24.0,#00A864
60.0,-58.0,48.0,#1CA733
60.0,-58.0,96.0,#3EA600
60.0,-56.0,-48.0,#00ACE4
60.0,-56.0,-38.0,#00ABD2
60.0,-56.0,-34.0,#00ABCB
60.0,-56.0,-30.0,#00AAC4
60.0,-56.0,-24.0,#00AAB9
60.0,-56.0,-18.0,#00A9AF
60.0,-56.0,-16.0,#00A9AB
60.0,-56.0,-12.0,#00A9A4
60.0,-56.0,-10.0,#00A9A1
60.0,-56.0,0.0,#00A88F
60.0,-56.0,4.0,#00A888
60.0,-56.0,6.0,#00A884
60.0,-56.0,10.0,#00A87D
60.0,-56.0,12.0,#00A87A
60.0,-56.0,16.0,#00A773
60.0,-56.0,26.0,#00A760
60.0,-56.0,30.0,#00A759
60.0,-56.0,34.0,#00A751
60.0,-56.0,38.0,#13A749
60.0,-56.0,42.0,#1FA741
60.0,-56.0,58.0,#34A614
60.0,-56.0,62.0,#38A600
60.0,-56.0,66.0,#3AA600
60.0,-56.0,70.0,#3CA600
60.0,-56.0,74.0,#3EA600
60.0,-56.0,78.0,#40A600
60.0,-56.0,82.0,#41A600
60.0,-56.0,88.0,#43A600
60.0,-56.0,100.0,#45A600
60.0,-54.0,-54.0,#00ACEF
60.0,-54.0,-50.0,#00ACE8
60.0,-54.0,-40.0,#00ABD6
60.0,-54.0,-26.0,#00A9BD
60.0,-54.0,-14.0,#00A8A8
60.0,-54.0,8.0,#00A781
60.0,-54.0,44.0,#2EA63D
60.0,-54.0,92.0,#4AA500
60.0,-52.0,-46.0,#00ABE1
60.0,-52.0,-36.0,#00AACF
60.0,-52.0,-32.0,#00A9C8
60.0,-52.0,-28.0,#00A9C1
60.0,-52.0,-22.0,#00A8B6
60.0,-52.0,-16.0,#00A8AB
60.0,-52.0,-12.0,#00A8A4
60.0,-52.0,-10.0,#00A8A1
60.0,-52.0,0.0,#00A78F
60.0,-52.0,4.0,#00A788
60.0,-52.0,6.0,#00A785
60.0,-52.0,10.0,#00A67D
60.0,-52.0,12.0,#00A67A
60.0,-52.0,14.0,#00A676
60.0,-52.0,18.0,#00A66F
60.0,-52.0,28.0,#18A65D
60.0,-52.0,32.0,#24A655
60.0,-52.0,36.0,#2CA54D
60.0,-52.0,40.0,#32A545
60.0,-52.0,46.0,#3AA538
60.0,-52.0,50.0,#3DA52F
60.0,-52.0,54.0,#41A524
60.0,-52.0,96.0,#50A400
60.0,-50.0,-56.0,#00ABF3
60.0,-50.0,-52.0,#00ABEB
60.0,-50.0,-38.0,#00A9D2
60.0,-50.0,-24.0,#00A8B9
60.0,-50.0,-18.0,#00A7AF
60.0,-50.0,-14.0,#00A7A8
60.0,-50.0,8.0,#00A681
60.0,-50.0,20.0,#06A56C
60.0,-50.0,42.0,#3DA541
60.0,-50.0,84.0,#54A400
60.0,-50.0,100.0,#56A400
60.0,-48.0,-58.0,#00ABF6
60.0,-48.0,-44.0,#00A9DD
60.0,-48.0,-34.0,#00A8CB
60.0,-48.0,-30.0,#00A8C4
60.0,-48.0,-26.0,#00A7BD
60.0,-48.0,-20.0,#00A7B2
60.0,-48.0,-16.0,#00A7AB
60.0,-48.0,-12.0,#00A6A4
60.0,-48.0,-10.0,#00A6A1
60.0,-48.0,0.0,#00A68F
60.0,-48.0,4.0,#00A588
60.0,-48.0,6.0,#00A585
60.0,-48.0,10.0,#00A57E
60.0,-48.0,12.0,#00A57A
60.0,-48.0,14.0,#00A576
60.0,-48.0,16.0,#0AA573
60.0,-48.0,22.0,#25A568
60.0,-48.0,26.0,#2EA461
60.0,-48.0,30.0,#35A459
60.0,-48.0,34.0,#3BA452
60.0,-48.0,38.0,#40A44A
60.0,-48.0,44.0,#46A43D
60.0,-48.0,48.0,#49A434
60.0,-48.0,52.0,#4CA42A
60.0,-48.0,88.0,#59A300
60.0,-46.0,-54.0,#00A9EF
60.0,-46.0,-36.0,#00A8CF
60.0,-46.0,-22.0,#00A6B6
60.0,-46.0,-18.0,#00A6AF
60.0,-46.0,-14.0,#00A6A8
60.0,-46.0,8.0,#00A481
60.0,-46.0,18.0,#27A46F
60.0,-46.0,40.0,#49A346
60.0,-46.0,78.0,#5CA300
60.0,-46.0,82.0,#5DA200
60.0,-46.0,92.0,#5FA200
60.0,-46.0,100.0,#60A200
60.0,-44.0,-60.0,#00A9FA
60.0,-44.0,-56.0,#00A9F3
60.0,-44.0,-42.0,#00A7DA
60.0,-44.0,-32.0,#00A7C8
60.0,-44.0,-28.0,#00A6C1
60.0,-44.0,-24.0,#00A6BA
60.0,-44.0,-16.0,#00A5AB
60.0,-44.0,-12.0,#00A5A4
60.0,-44.0,-10.0,#00A5A1
60.0,-44.0,0.0,#00A48F
