id,L,a,b,hex_srgb,in_srgb
17617,53.75,56.375,3.5,#D7517D,1
17618,53.75,56.5,-75.25,#915FFF,0
17619,53.75,58.25,52.5,#E54A27,1
17620,53.75,68.5,-47.375,#C947D3,1
17621,53.75,73.625,34.875,#F52C49,1
17622,53.75,102.125,-70.25,#E800FD,0
17623,53.8125,-56.0,27.625,#00964E,0
17624,53.8125,-54.625,22.125,#009658,0
17625,53.8125,-49.25,23.5,#009456,0
17626,53.8125,-29.375,23.375,#578D57,1
17627,53.8125,-20.125,30.875,#70894A,1
17628,53.8125,-7.375,30.125,#86834C,1
17629,53.8125,-7.375,75.0,#918200,0
17630,53.8125,-5.75,14.875,#818367,1
17631,53.8125,1.875,-11.75,#798095,1
17632,53.8125,4.625,31.375,#997C4A,1
17633,53.8125,5.375,-12.625,#7F7F96,1
17634,53.8125,6.0,-27.875,#6E80B0,1
17635,53.8125,6.5,-24.875,#737FAB,1
17636,53.8125,13.625,-7.75,#92798E,1
17637,53.8125,17.25,-51.375,#5F7CDA,1
17638,53.8125,46.75,-0.875,#C85D84,1
17639,53.8125,54.5,81.625,#E34F00,0
17640,53.8125,60.5,59.625,#E94715,1
17641,53.8125,68.25,56.25,#F23820,1
17642,53.8125,68.625,-58.875,#BE4BE8,1
17643,53.8125,73.25,92.375,#FA2A00,0
17644,53.875,-49.0,-25.625,#0097AC,0
17645,53.875,-48.75,-47.25,#0099D2,0
17646,53.875,-43.125,66.625,#4E9100,0
17647,53.875,-39.625,26.125,#3E9152,1
17648,53.875,-36.0,-12.5,#009295,0
17649,53.875,-33.75,-8.875,#00918F,0
17650,53.875,-29.25,-7.0,#268F8C,1
17651,53.875,-29.125,-49.125,#0092D5,0
17652,53.875,-24.25,35.625,#6B8B41,1
17653,53.875,-20.75,-33.25,#008DB9,0
17654,53.875,-20.625,36.25,#728940,1
17655,53.875,-13.25,51.0,#84851F,1
17656,53.875,-10.0,3.5,#71867A,1
17657,53.875,-10.0,59.25,#8B8400,0
17658,53.875,-9.625,-42.375,#0089C9,0
17659,53.875,5.625,5.5,#8E7D78,1
17660,53.875,8.5,-46.125,#5180D0,1
17661,53.875,8.875,-24.875,#797EAB,1
17662,53.875,10.25,-73.75,#0084FF,0
17663,53.875,12.25,12.625,#9D796C,1
17664,53.875,12.375,39.5,#A7773C,1
17665,53.875,13.375,-2.5,#967985,1
17666,53.875,18.0,57.25,#B37311,1
17667,53.875,22.25,-19.375,#9874A2,1
17668,53.875,26.875,-54.625,#7276E0,1
17669,53.875,31.375,1.125,#B46C80,1
17670,53.875,32.5,69.5,#C76700,0
17671,53.875,42.75,-36.625,#AA66C1,1
17672,53.875,45.0,29.375,#D15D51,1
17673,53.875,46.875,-53.625,#9F65DE,1
17674,53.875,48.75,-49.625,#A762D7,1
17675,53.875,51.5,47.5,#DC5430,1
17676,53.875,59.75,37.25,#E54944,1
17677,53.875,60.875,-55.875,#B555E3,1
17678,53.875,77.375,40.5,#FB1E40,1
17679,53.875,84.75,41.5,#FF0040,0
17680,53.875,96.25,-48.875,#F100D7,0
17681,53.875,110.625,-38.875,#FF00C6,0
17682,53.9375,-119.875,-12.125,#00A694,0
17683,53.9375,-104.875,0.25,#00A37E,0
17684,53.9375,-56.0,-28.5,#009AB1,0
17685,53.9375,-53.5,-44.875,#009ACD,0
17686,53.9375,-47.5,-32.875,#0097B8,0
17687,53.9375,-23.875,-21.0,#008EA4,0
17688,53.9375,-23.5,30.0,#698B4C,1
17689,53.9375,-12.625,-0.125,#688781,1
17690,53.9375,-0.125,63.375,#9A7F00,0
17691,53.9375,0.25,53.5,#997F1A,1
17692,53.9375,3.0,51.125,#9D7D21,1
17693,53.9375,6.125,-72.625,#0086FF,0
17694,53.9375,8.5,9.0,#957B72,1
17695,53.9375,11.375,-30.75,#767DB6,1
17696,53.9375,14.875,-5.25,#97788A,1
17697,53.9375,16.25,-57.25,#4C7DE4,1
17698,53.9375,16.75,11.0,#A3766F,1
17699,53.9375,16.875,21.25,#A8755D,1
17700,53.9375,19.375,-39.125,#7C79C5,1
17701,53.9375,21.75,62.25,#B87000,0
17702,53.9375,23.5,11.125,#AD716F,1
17703,53.9375,23.625,25.5,#B37056,1
17704,53.9375,26.5,-61.375,#6377EC,1
17705,53.9375,29.375,73.5,#C36A00,0
17706,53.9375,45.125,35.5,#D25C46,1
17707,53.9375,50.25,72.625,#DE5500,0
17708,53.9375,55.25,-51.875,#B05BDC,1
17709,53.9375,65.875,10.125,#E64173,1
17710,53.9375,67.25,19.75,#EB3E63,1
17711,53.9375,76.375,82.75,#FE1F00,0
17712,53.9375,88.5,26.75,#FF0059,0
17713,53.9375,92.5,-53.875,#E800E0,0
17714,53.9375,96.75,31.0,#FF0053,0
17715,54.0,-122.25,13.75,#00A566,0
17716,54.0,-95.75,-0.375,#00A180,0
17717,54.0,-75.25,-18.75,#009EA0,0
17718,54.0,-51.625,-38.25,#0099C2,0
17719,54.0,-50.0,-2.375,#009684,0
17720,54.0,-48.625,2.0,#00957C,0
17721,54.0,-47.0,-40.375,#0098C6,0
17722,54.0,-42.375,-42.875,#0097CA,0
17723,54.0,-39.75,11.0,#22926D,1
17724,54.0,-33.5,-47.125,#0094D2,0
17725,54.0,-32.875,17.75,#498F61,1
17726,54.0,-14.375,38.125,#7E873D,1
17727,54.0,-13.75,-42.25,#008CCA,0
17728,54.0,-9.25,-17.5,#59879F,1
17729,54.0,-6.25,67.625,#928200,0
17730,54.0,-3.875,17.375,#868263,1
17731,54.0,-2.125,-2.375,#7B8285,1
17732,54.0,0.0,-29.875,#5C84B4,1
17733,54.0,1.25,-14.375,#76819A,1
17734,54.0,9.875,-21.125,#807DA5,1
17735,54.0,11.25,55.625,#A97816,1
17736,54.0,12.0,-4.875,#927A8A,1
17737,54.0,13.25,52.125,#AC7720,1
17738,54.0,21.875,-54.125,#6779DF,1
17739,54.0,26.25,-15.0,#A2719B,1
17740,54.0,28.0,11.625,#B46E6E,1
17741,54.0,34.875,61.0,#CA6606,1
17742,54.0,37.0,1.625,#BC6780,1
17743,54.0,38.875,-65.125,#7C6EF3,1
17744,54.0,40.25,9.625,#C46372,1
17745,54.0,49.625,57.375,#DC561A,1
17746,54.0,52.25,6.625,#D35678,1
17747,54.0,53.125,-77.875,#8464FF,0
17748,54.0,65.125,36.625,#EC4046,1
17749,54.0,65.5,75.5,#F13E00,0
17750,54.0,82.5,91.25,#FF0000,0
17751,54.0,105.875,-64.0,#F400F2,0
17752,54.0625,-66.875,-16.375,#009C9C,0
17753,54.0625,-62.125,26.5,#009951,0
17754,54.0625,-53.0,5.25,#009777,0
17755,54.0625,-47.0,-20.125,#0096A3,0
17756,54.0625,-39.25,-52.0,#0097DB,0
17757,54.0625,-29.25,14.0,#4F8E68,1
17758,54.0625,-27.25,29.375,#618D4D,1
17759,54.0625,-25.125,-5.375,#3E8D8A,1
17760,54.0625,-22.875,-10.125,#3C8D92,1
17761,54.0625,-19.0,16.875,#6A8A64,1
17762,54.0625,-15.125,-1.125,#618983,1
17763,54.0625,-15.125,29.75,#79874D,1
17764,54.0625,-14.75,44.625,#80872F,1
17765,54.0625,-9.5,21.25,#7F855C,1
17766,54.0625,-9.0,-35.5,#2989BE,1
17767,54.0625,-7.0,35.875,#8A8342,1
17768,54.0625,-3.25,23.625,#8A8258,1
17769,54.0625,-1.125,7.375,#858175,1
17770,54.0625,-0.375,47.0,#977F2B,1
17771,54.0625,1.25,88.125,#9F7E00,0
17772,54.0625,1.875,-0.5,#848082,1
17773,54.0625,4.625,-19.0,#7880A2,1
17774,54.0625,6.5,22.25,#997C5B,1
17775,54.0625,7.5,41.5,#A17B38,1
17776,54.0625,8.375,14.125,#987C69,1
17777,54.0625,8.625,27.125,#9E7B53,1
17778,54.0625,9.375,38.25,#A37A3E,1
17779,54.0625,9.625,11.875,#997B6D,1
17780,54.0625,15.875,50.5,#AF7525,1
17781,54.0625,17.875,8.0,#A47674,1
17782,54.0625,19.0,39.25,#B1733D,1
17783,54.0625,21.5,85.25,#BA7100,0
17784,54.0625,30.125,-24.0,#A170AB,1
17785,54.0625,33.75,-28.5,#A36DB3,1
17786,54.0625,34.875,8.875,#BD6873,1
17787,54.0625,36.375,17.375,#C26665,1
17788,54.0625,36.5,-21.375,#AE6AA7,1
17789,54.0625,38.875,68.125,#CF6200,0
17790,54.0625,42.875,2.125,#C5617F,1
17791,54.0625,45.375,44.375,#D55C36,1
17792,54.0625,45.625,-11.375,#C26096,1
17793,54.0625,49.375,-70.125,#8B66FC,1
17794,54.0625,59.5,11.0,#DF4C71,1
17795,54.0625,61.0,67.5,#EB4600,0
17796,54.0625,74.0,-16.625,#E636A0,1
17797,54.0625,105.75,-44.25,#FF00D0,0
17798,54.125,-84.375,37.5,#009E3A,0
17799,54.125,-70.125,-21.25,#009DA4,0
17800,54.125,-55.0,47.875,#139624,1
17801,54.125,-52.375,17.375,#009662,0
17802,54.125,-51.125,-18.0,#00989F,0
17803,54.125,-46.0,35.875,#339340,1
17804,54.125,-43.0,-22.375,#0095A7,0
17805,54.125,-41.25,37.25,#45923D,1
17806,54.125,-26.5,6.875,#4E8D75,1
17807,54.125,-24.375,-31.5,#008FB7,0
17808,54.125,-21.25,42.125,#748A34,1
17809,54.125,-17.75,42.875,#7A8833,1
17810,54.125,-11.75,6.875,#718775,1
17811,54.125,-10.0,51.125,#8A8420,1
17812,54.125,-9.5,66.375,#8D8400,0
17813,54.125,-5.0,8.125,#7E8473,1
17814,54.125,-2.25,-8.125,#76838F,1
17815,54.125,-1.875,-0.125,#7E8282,1
17816,54.125,-0.875,-10.0,#768392,1
17817,54.125,-0.75,10.125,#878170,1
17818,54.125,-0.625,-1.375,#7F8284,1
17819,54.125,5.5,-47.125,#4383D3,1
17820,54.125,7.5,-13.375,#837E98,1
17821,54.125,14.75,-61.0,#367FEB,1
17822,54.125,15.0,6.625,#9F7877,1
17823,54.125,18.125,-46.75,#6C7BD2,1
17824,54.125,18.875,25.25,#AD7457,1
17825,54.125,20.375,-59.125,#567CE8,1
17826,54.125,22.0,-6.25,#A2748D,1
17827,54.125,27.0,16.125,#B56F67,1
17828,54.125,27.875,-12.125,#A77097,1
17829,54.125,29.375,19.875,#BA6D61,1
17830,54.125,30.5,-62.375,#6C75EE,1
17831,54.125,31.25,61.125,#C56904,1
17832,54.125,34.0,-43.25,#946FCD,1
17833,54.125,38.0,-49.125,#946DD7,1
17834,54.125,38.75,-29.25,#AB69B4,1
17835,54.125,40.0,52.5,#CF6124,1
17836,54.125,50.125,21.0,#D65860,1
17837,54.125,51.875,92.75,#E15300,0
17838,54.125,53.5,11.625,#D75570,1
17839,54.125,54.25,63.5,#E25104,1
17840,54.125,55.125,45.875,#E15035,1
17841,54.125,58.875,44.25,#E64B38,1
17842,54.125,80.25,-77.375,#BD3DFF,0
17843,54.125,99.875,-62.125,#ED00EF,0
17844,54.1875,-79.0,4.375,#009E78,0
17845,54.1875,-54.5,0.375,#00987F,0
17846,54.1875,-51.75,-30.75,#0099B5,0
17847,54.1875,-39.0,-24.125,#0094AA,0
17848,54.1875,-38.5,68.0,#5A9000,0
17849,54.1875,-37.75,21.375,#3F915B,1
17850,54.1875,-28.125,-29.875,#0091B4,0
17851,54.1875,-25.875,-1.125,#448E83,1
17852,54.1875,-25.625,24.5,#628C56,1
17853,54.1875,-25.625,70.75,#748B00,0
17854,54.1875,-22.375,16.375,#638B65,1
17855,54.1875,-18.0,72.375,#818800,0
17856,54.1875,-13.0,65.875,#888600,0
17857,54.1875,-10.375,82.75,#8E8400,0
17858,54.1875,-10.0,34.25,#848545,1
17859,54.1875,-9.75,28.75,#82854F,1
17860,54.1875,-6.625,83.5,#948200,0
17861,54.1875,-4.5,-16.875,#66859E,1
17862,54.1875,-4.0,4.875,#7E8379,1
17863,54.1875,-1.0,-21.375,#6884A6,1
17864,54.1875,1.0,-26.875,#6583B0,1
17865,54.1875,3.5,-0.375,#888082,1
17866,54.1875,10.75,9.75,#9A7B71,1
17867,54.1875,13.375,-43.5,#667ECD,1
17868,54.1875,13.5,16.625,#A27866,1
17869,54.1875,15.625,42.75,#AD7636,1
17870,54.1875,16.125,-16.625,#90799E,1
17871,54.1875,20.125,54.125,#B6721D,1
17872,54.1875,23.0,-12.0,#A07497,1
17873,54.1875,24.5,-64.375,#547AF2,1
17874,54.1875,24.5,-1.875,#A97286,1
17875,54.1875,24.875,19.25,#B37062,1
17876,54.1875,25.125,39.125,#BA6F3E,1
17877,54.1875,26.875,0.75,#AE7081,1
17878,54.1875,29.625,42.375,#C06B39,1
17879,54.1875,33.875,4.25,#BA6A7C,1
17880,54.1875,37.0,-6.25,#B9688D,1
17881,54.1875,48.25,41.625,#D8593C,1
17882,54.1875,57.0,22.875,#DF4F5D,1
17883,54.1875,65.25,0.5,#E34583,1
17884,54.1875,75.0,11.375,#F32D72,1
17885,54.1875,76.75,-52.625,#D33BDE,1
17886,54.1875,111.875,-45.125,#FF00D2,0
17887,54.25,-102.25,-20.875,#00A4A4,0
17888,54.25,-75.5,-26.0,#009FAD,0
17889,54.25,-66.5,2.75,#009B7B,0
17890,54.25,-64.375,7.125,#009A74,0
17891,54.25,-63.5,-40.0,#009DC6,0
17892,54.25,-62.0,-19.0,#009BA1,0
17893,54.25,-61.5,-0.5,#009A81,0
17894,54.25,-58.5,-42.5,#009CCA,0
17895,54.25,-57.875,8.625,#009971,0
17896,54.25,-56.125,-36.0,#009BBF,0
17897,54.25,-53.0,-23.5,#0099A9,0
17898,54.25,-51.625,41.0,#209635,1
17899,54.25,-49.25,-13.125,#009797,0
17900,54.25,-46.625,42.5,#389432,1
17901,54.25,-45.375,5.25,#009577,0
17902,54.25,-41.5,15.25,#249366,1
17903,54.25,-40.375,58.875,#539100,0
17904,54.25,-37.875,-45.125,#0096CF,0
17905,54.25,-37.5,-7.0,#00938D,0
17906,54.25,-33.625,22.75,#4D9059,1
17907,54.25,-30.875,53.0,#668E17,1
17908,54.25,-29.875,78.75,#6D8D00,0
17909,54.25,-26.25,-17.5,#008F9F,0
17910,54.25,-25.625,-58.75,#0093E7,0
17911,54.25,-23.875,-26.125,#008FAE,0
17912,54.25,-19.875,-61.625,#0091EC,0
17913,54.25,-18.75,-5.5,#538B8B,1
17914,54.25,-16.125,-6.625,#588A8D,1
17915,54.25,-14.375,5.875,#6B8977,1
17916,54.25,-4.75,41.5,#8F8237,1
17917,54.25,-2.375,9.25,#848272,1
17918,54.25,-2.125,12.125,#87826D,1
17919,54.25,0.125,0.375,#828281,1
17920,54.25,0.25,-70.75,#0089FD,0
17921,54.25,2.375,34.25,#987F46,1
17922,54.25,6.25,36.0,#9E7C43,1
17923,54.25,7.875,-52.75,#3983DD,1
17924,54.25,8.125,33.0,#A07B49,1
17925,54.25,11.375,79.0,#AD7800,0
17926,54.25,13.625,-13.75,#8F7B9A,1
17927,54.25,19.25,46.125,#B37330,1
17928,54.25,19.75,30.875,#B0744D,1
17929,54.25,22.0,29.375,#B37250,1
17930,54.25,22.25,-23.375,#9576AA,1
17931,54.25,25.375,-45.75,#8076D1,1
17932,54.25,32.0,-45.75,#8D71D1,1
17933,54.25,32.625,-36.875,#9A70C2,1
17934,54.25,32.625,12.0,#BC6B6F,1
17935,54.25,33.0,41.375,#C5693B,1
17936,54.25,48.25,-59.25,#9B65E9,1
17937,54.25,51.625,40.0,#DD553F,1
17938,54.25,60.875,20.125,#E44A62,1
17939,54.25,78.75,-39.625,#E031C8,1
17940,54.25,83.125,10.5,#FD0274,1
17941,54.25,91.25,9.5,#FF0076,0
17942,54.3125,-128.0,3.5,#00A779,0
17943,54.3125,-122.25,7.75,#00A672,0
17944,54.3125,-90.375,18.5,#00A05F,0
17945,54.3125,-70.375,-28.625,#009EB2,0
17946,54.3125,-69.25,31.0,#009B48,0
17947,54.3125,-61.625,54.0,#00980E,0
17948,54.3125,-56.75,-3.25,#009986,0
17949,54.3125,-55.5,-15.75,#00999C,0
17950,54.3125,-45.0,57.5,#479300,0
17951,54.3125,-42.25,20.0,#2B935E,1
17952,54.3125,-30.625,-41.125,#0093C8,0
17953,54.3125,-28.625,46.375,#688D2B,1
17954,54.3125,-27.75,34.25,#648D44,1
17955,54.3125,-23.625,62.75,#768B00,0
17956,54.3125,-22.125,-7.0,#468D8D,1
17957,54.3125,-20.375,-11.875,#428D96,1
17958,54.3125,-17.5,37.375,#79893F,1
17959,54.3125,-15.5,-22.375,#3A8BA8,1
17960,54.3125,-14.375,73.125,#878700,0
17961,54.3125,-12.625,33.0,#808747,1
17962,54.3125,-12.25,2.75,#6C887D,1
17963,54.3125,-11.75,-10.25,#5E8993,1
17964,54.3125,-11.125,14.75,#788768,1
17965,54.3125,-0.75,-7.125,#7A838E,1
17966,54.3125,2.5,-17.75,#7582A0,1
17967,54.3125,3.625,-38.375,#5683C4,1
17968,54.3125,4.25,-9.75,#818093,1
17969,54.3125,4.25,3.625,#8C7F7C,1
17970,54.3125,8.75,-40.25,#6181C7,1
17971,54.3125,12.75,7.875,#9D7A75,1
17972,54.3125,14.75,-18.875,#8C7BA3,1
17973,54.3125,18.875,-42.625,#767BCC,1
17974,54.3125,19.5,17.75,#AB7564,1
17975,54.3125,19.75,21.0,#AD745F,1
17976,54.3125,23.125,-47.5,#7878D4,1
17977,54.3125,23.75,-36.25,#8A76C1,1
17978,54.3125,28.75,3.75,#B26F7D,1
17979,54.3125,29.25,-2.125,#B06F86,1
17980,54.3125,36.125,40.375,#C9663D,1
17981,54.3125,38.5,26.0,#C96557,1
17982,54.3125,46.0,-62.625,#9168EF,1
17983,54.3125,59.5,-70.5,#A05CFE,1
17984,54.3125,70.375,45.375,#F53638,1
17985,54.3125,77.875,24.5,#FA215C,1
17986,54.3125,83.0,-60.375,#D62EEC,1
17987,54.3125,99.0,-28.5,#FF00B6,0
17988,54.3125,117.375,-67.875,#FF00FA,0
17989,54.375,-105.25,-10.875,#00A593,0
17990,54.375,-99.0,-6.0,#00A38A,0
17991,54.375,-92.25,30.125,#00A04A,0
17992,54.375,-72.0,6.125,#009D76,0
17993,54.375,-59.125,3.625,#00997A,0
17994,54.375,-39.625,-10.75,#009493,0
17995,54.375,-39.5,51.0,#53921D,1
17996,54.375,-35.625,59.5,#5F9000,0
17997,54.375,-35.25,52.375,#5D9019,1
17998,54.375,-30.375,-10.625,#079193,1
17999,54.375,-30.375,5.75,#419077,1
18000,54.375,-24.875,-51.0,#0092DA,0
18001,54.375,-21.5,-4.0,#4D8D88,1
18002,54.375,-21.375,-17.25,#2F8E9F,1
18003,54.375,-20.375,-27.5,#008EB1,0
18004,54.375,-19.75,55.875,#7B8A0E,1
18005,54.375,-19.375,-8.5,#4C8C90,1
18006,54.375,-18.125,49.75,#7D8923,1
18007,54.375,-17.5,-35.625,#008EBF,0
18008,54.375,-15.625,-3.875,#5D8A88,1
18009,54.375,-14.0,10.625,#70886F,1
18010,54.375,-13.125,-26.875,#378BB0,1
18011,54.375,-8.875,-12.25,#638797,1
18012,54.375,-7.375,8.375,#7B8573,1
18013,54.375,-6.875,-15.75,#63879D,1
18014,54.375,-6.75,59.75,#918300,0
18015,54.375,-3.75,-69.5,#008BFB,0
18016,54.375,-2.375,-11.5,#728496,1
18017,54.375,0.25,77.75,#9E7F00,0
18018,54.375,3.625,-4.875,#85808A,1
18019,54.375,4.125,82.0,#A47D00,0
18020,54.375,4.625,-34.625,#6183BE,1
18021,54.375,6.375,8.125,#937E74,1
18022,54.375,7.75,-17.5,#807FA0,1
18023,54.375,10.625,2.625,#967C7E,1
18024,54.375,13.0,63.0,#AE7800,0
18025,54.375,15.125,-69.75,#0081FC,0
18026,54.375,15.625,27.25,#AA7754,1
18027,54.375,16.375,-9.125,#977992,1
18028,54.375,18.5,77.375,#B77400,0
18029,54.375,23.125,21.25,#B2725F,1
18030,54.375,28.5,63.875,#C36C00,0
18031,54.375,38.625,14.0,#C5656C,1
18032,54.375,41.0,22.75,#CB625D,1
18033,54.375,46.5,84.375,#DB5B00,0
18034,54.375,59.0,89.5,#EB4A00,0
18035,54.375,78.5,-24.125,#EA2DAE,1
18036,54.375,85.5,-22.0,#F407AA,1
18037,54.375,111.625,-65.875,#FC00F7,0
18038,54.4375,-122.125,-1.125,#00A782,0
18039,54.4375,-111.25,-3.75,#00A586,0
18040,54.4375,-111.25,12.75,#00A569,0
18041,54.4375,-101.125,6.5,#00A375,0
18042,54.4375,-86.75,1.875,#00A17D,0
18043,54.4375,-83.375,22.5,#009F58,0
18044,54.4375,-73.125,15.875,#009D65,0
18045,54.4375,-55.875,55.5,#1B9707,1
18046,54.4375,-51.875,12.875,#00976A,0
18047,54.4375,-45.25,30.0,#2F944C,1
18048,54.4375,-44.0,-49.625,#0099D7,0
18049,54.4375,-43.25,-35.0,#0097BE,0
18050,54.4375,-39.0,-37.125,#0096C1,0
18051,54.4375,-33.875,8.625,#3A9172,1
18052,54.4375,-33.125,-33.5,#0094BB,0
18053,54.4375,-21.375,-38.875,#0090C5,0
18054,54.4375,-13.875,-16.875,#4E8A9F,1
18055,54.4375,-11.875,20.5,#7B875E,1
18056,54.4375,-11.5,11.375,#75876E,1
18057,54.4375,-4.625,-7.125,#73858E,1
18058,54.4375,-4.25,28.125,#8C8351,1
18059,54.4375,-3.5,-3.875,#788489,1
18060,54.4375,0.75,-1.875,#828285,1
18061,54.4375,6.75,3.75,#917E7C,1
18062,54.4375,7.125,11.0,#967D70,1
18063,54.4375,7.75,53.875,#A57B1C,1
18064,54.4375,12.25,-55.5,#4381E3,1
18065,54.4375,15.75,-33.625,#7D7CBC,1
18066,54.4375,17.625,-75.375,#0081FF,0
18067,54.4375,17.625,34.0,#AF7548,1
18068,54.4375,17.75,-6.5,#9C788E,1
18069,54.4375,23.0,15.625,#B07368,1
18070,54.4375,23.75,34.125,#B77148,1
18071,54.4375,41.375,30.625,#CE6250,1
18072,54.4375,45.875,65.5,#D95C00,0
18073,54.4375,47.875,-39.75,#B163C8,1
18074,54.4375,63.0,-7.75,#DD4A92,1
18075,54.4375,68.375,-25.875,#DB45B0,1
18076,54.4375,78.125,58.625,#FF1C1F,0
18077,54.4375,81.25,-14.5,#F2209E,1
18078,54.4375,87.25,15.625,#FF006C,0
18079,54.4375,87.75,52.0,#FF002E,0
18080,54.4375,89.375,-4.625,#FF008D,0
18081,54.4375,90.75,-75.25,#D31BFF,0
18082,54.4375,106.125,-75.0,#EC00FF,0
18083,54.5,-101.5,25.875,#00A352,0
18084,54.5,-99.75,17.0,#00A362,0
18085,54.5,-83.75,28.25,#009F4E,0
18086,54.5,-83.0,-7.375,#00A08D,0
18087,54.5,-81.0,14.625,#009F67,0
18088,54.5,-77.0,36.125,#009D3E,0
18089,54.5,-57.375,-21.25,#009BA6,0
18090,54.5,-50.5,29.0,#06964D,1
18091,54.5,-46.75,85.125,#4B9400,0
18092,54.5,-37.875,-19.125,#0094A2,0
18093,54.5,-35.375,-26.0,#0094AE,0
18094,54.5,-32.75,45.625,#608F2C,1
18095,54.5,-28.875,18.75,#568F61,1
18096,54.5,-24.0,-13.875,#2D8F9A,1
18097,54.5,-23.125,10.125,#5C8D70,1
18098,54.5,-17.875,-14.75,#458C9B,1
18099,54.5,-10.625,-4.5,#69888A,1
18100,54.5,-10.25,0.875,#6F8881,1
18101,54.5,-9.625,7.75,#768775,1
18102,54.5,-4.75,-2.375,#778586,1
18103,54.5,-4.125,10.375,#838470,1
18104,54.5,-2.5,3.125,#80837D,1
18105,54.5,-1.5,40.875,#958139,1
18106,54.5,-1.125,-15.0,#71849C,1
18107,54.5,0.5,18.0,#8F8163,1
18108,54.5,3.0,-7.0,#82818E,1
18109,54.5,3.5,-11.875,#7E8197,1
18110,54.5,3.75,10.25,#908071,1
18111,54.5,4.125,22.75,#977F5B,1
18112,54.5,7.0,0.75,#8F7E81,1
18113,54.5,14.5,-22.0,#897CA8,1
18114,54.5,14.875,-36.375,#777DC1,1
18115,54.5,26.125,-6.25,#A9728E,1
18116,54.5,28.125,-37.875,#9174C4,1
18117,54.5,28.375,37.25,#BF6D43,1
18118,54.5,39.625,76.875,#D26200,0
18119,54.5,45.75,58.25,#D95C17,1
18120,54.5,59.375,-61.375,#AE5AEE,1
18121,54.5,61.625,78.75,#EE4600,0
18122,54.5,64.375,-75.125,#A457FF,0
18123,54.5,66.75,-52.25,#C44EDE,1
18124,54.5,70.75,40.625,#F53641,1
18125,54.5,71.125,-21.25,#E23FA9,1
18126,54.5,79.0,70.25,#FF1600,0
18127,54.5,83.625,45.625,#FF003A,0
18128,54.5,94.5,-12.25,#FF009B,0
18129,54.5,102.25,-17.5,#FF00A4,0
18130,54.5625,-114.625,-15.5,#00A79B,0
18131,54.5625,-105.125,82.875,#00A300,0
18132,54.5625,-101.75,34.375,#00A341,0
18133,54.5625,-100.5,78.875,#00A200,0
18134,54.5625,-98.625,-27.0,#00A5AF,0
18135,54.5625,-96.25,84.25,#00A100,0
18136,54.5625,-93.25,-30.375,#00A4B5,0
18137,54.5625,-90.0,9.625,#00A170,0
18138,54.5625,-88.125,85.875,#009F00,0
18139,54.5625,-88.0,-33.625,#00A4BB,0
18140,54.5625,-83.875,81.375,#009E00,0
18141,54.5625,-82.875,-36.75,#00A3C1,0
18142,54.5625,-82.375,-18.125,#00A1A0,0
18143,54.5625,-80.375,87.125,#009E00,0
18144,54.5625,-77.875,-39.75,#00A2C6,0
18145,54.5625,-74.625,55.375,#009C04,0
18146,54.5625,-73.125,88.375,#009C00,0
18147,54.5625,-72.875,-42.75,#00A1CB,0
18148,54.5625,-71.75,68.625,#009C00,0
18149,54.5625,-69.25,83.5,#009B00,0
18150,54.5625,-67.875,-45.75,#00A0D1,0
18151,54.5625,-66.375,89.625,#009A00,0
18152,54.5625,-62.5,79.875,#009900,0
18153,54.5625,-62.375,-48.0,#009FD5,0
18154,54.5625,-60.125,90.875,#1B9800,0
18155,54.5625,-59.375,17.375,#009963,0
18156,54.5625,-56.875,-50.0,#009DD8,0
18157,54.5625,-56.75,85.875,#2B9700,0
18158,54.5625,-56.0,75.875,#2B9700,0
18159,54.5625,-54.125,91.875,#379600,0
18160,54.5625,-53.125,-8.125,#00998F,0
18161,54.5625,-48.375,92.5,#499500,0
18162,54.5625,-45.625,-6.875,#00968D,0
18163,54.5625,-42.75,92.5,#569300,0
18164,54.5625,-39.0,-3.375,#009487,0
18165,54.5625,-32.625,74.25,#698F00,0
18166,54.5625,-32.0,0.75,#319180,1
18167,54.5625,-31.0,-59.375,#0096E9,0
18168,54.5625,-23.875,1.5,#4F8E7F,1
18169,54.5625,-13.625,-34.875,#008CBE,0
18170,54.5625,-8.25,-55.5,#008CE3,0
18171,54.5625,-5.375,-27.5,#5388B2,1
18172,54.5625,-4.75,-54.75,#008AE1,0
18173,54.5625,5.375,-2.25,#8A8087,1
18174,54.5625,8.5,69.125,#A97B00,0
18175,54.5625,16.875,4.25,#A2787C,1
18176,54.5625,20.125,5.75,#A77679,1
18177,54.5625,23.375,51.0,#BB7126,1
18178,54.5625,25.625,57.875,#BF6F13,1
18179,54.5625,25.875,-74.875,#2B7CFF,0
18180,54.5625,30.125,23.625,#BD6D5B,1
18181,54.5625,32.625,-32.75,#9F70BC,1
18182,54.5625,34.125,93.5,#CD6700,0
18183,54.5625,39.0,-17.0,#B668A1,1
18184,54.5625,40.0,-46.25,#9D6CD3,1
18185,54.5625,40.625,59.375,#D26212,1
18186,54.5625,41.5,-13.875,#BC669B,1
18187,54.5625,44.0,52.25,#D65E27,1
18188,54.5625,45.5,92.375,#DB5C00,0
18189,54.5625,51.125,-66.125,#9765F7,1
18190,54.5625,65.625,-64.75,#B553F4,1
18191,54.5625,76.625,-5.375,#F02E8E,1
18192,54.5625,80.25,-0.625,#F71F87,1
