id,L,a,b,hex_srgb,in_srgb
21254,76.0,30.0,98.0,#FFA300,0
21255,76.0,32.0,-34.0,#D8A9FA,1
21256,76.0,32.0,-22.0,#E4A8E4,1
21257,76.0,32.0,-14.0,#EAA7D6,1
21258,76.0,32.0,8.0,#F8A5AE,1
21259,76.0,32.0,52.0,#FFA25C,0
21260,76.0,32.0,58.0,#FFA24F,0
21261,76.0,32.0,64.0,#FFA241,0
21262,76.0,32.0,76.0,#FFA21E,0
21263,76.0,34.0,-30.0,#E0A7F3,1
21264,76.0,34.0,-2.0,#F6A4C0,1
21265,76.0,34.0,2.0,#F8A4B9,1
21266,76.0,34.0,12.0,#FDA3A7,1
21267,76.0,34.0,70.0,#FFA032,0
21268,76.0,36.0,-26.0,#E7A5EC,1
21269,76.0,36.0,-12.0,#F2A3D2,1
21270,76.0,36.0,24.0,#FFA091,0
21271,76.0,36.0,28.0,#FFA08A,0
21272,76.0,36.0,64.0,#FF9E42,0
21273,76.0,36.0,76.0,#FF9E1F,0
21274,76.0,38.0,-22.0,#EEA3E5,1
21275,76.0,38.0,10.0,#FFA0AB,0
21276,76.0,38.0,40.0,#FF9E74,0
21277,76.0,38.0,70.0,#FF9D33,0
21278,76.0,38.0,94.0,#FF9C00,0
21279,76.0,40.0,-32.0,#E9A2F7,1
21280,76.0,40.0,-4.0,#FE9FC4,1
21281,76.0,40.0,0.0,#FF9FBD,0
21282,76.0,40.0,58.0,#FF9B50,0
21283,76.0,40.0,64.0,#FF9B43,0
21284,76.0,40.0,100.0,#FF9A00,0
21285,76.0,42.0,-10.0,#FD9ECF,1
21286,76.0,42.0,34.0,#FF9A7F,0
21287,76.0,42.0,38.0,#FF9A78,0
21288,76.0,42.0,70.0,#FF9934,0
21289,76.0,44.0,-40.0,#E8A0FF,0
21290,76.0,44.0,58.0,#FF9750,0
21291,76.0,44.0,64.0,#FF9743,0
21292,76.0,46.0,-6.0,#FF9AC8,0
21293,76.0,46.0,-2.0,#FF99C1,0
21294,76.0,46.0,44.0,#FF966D,0
21295,76.0,46.0,52.0,#FF965D,0
21296,76.0,46.0,76.0,#FF9522,0
21297,76.0,46.0,88.0,#FF9500,0
21298,76.0,50.0,-10.0,#FF96CF,0
21299,76.0,52.0,-4.0,#FF94C5,0
21300,76.0,54.0,32.0,#FF8F84,0
21301,76.0,54.0,36.0,#FF8E7C,0
21302,76.0,56.0,-32.0,#FF93F7,0
21303,76.0,56.0,6.0,#FF8FB3,0
21304,76.0,56.0,42.0,#FF8C71,0
21305,76.0,62.0,-34.0,#FF8DFB,0
21306,76.0,62.0,8.0,#FF88AF,0
21307,76.0,64.0,-4.0,#FF86C5,0
21308,76.0,66.0,-30.0,#FF88F4,0
21309,76.0,72.0,-36.0,#FF81FF,0
21310,77.0,-128.0,72.0,#00EA09,0
21311,77.0,-128.0,80.0,#00EA00,0
21312,77.0,-124.0,16.0,#00EB9D,0
21313,77.0,-120.0,46.0,#00E961,0
21314,77.0,-120.0,54.0,#00E84F,0
21315,77.0,-120.0,64.0,#00E833,0
21316,77.0,-120.0,72.0,#00E80B,0
21317,77.0,-114.0,4.0,#00E9B4,0
21318,77.0,-112.0,22.0,#00E892,0
21319,77.0,-112.0,38.0,#00E772,0
21320,77.0,-112.0,46.0,#00E761,0
21321,77.0,-112.0,62.0,#00E63A,0
21322,77.0,-108.0,-2.0,#00E8BF,0
21323,77.0,-108.0,16.0,#00E79D,0
21324,77.0,-104.0,44.0,#00E566,0
21325,77.0,-102.0,-8.0,#00E7CA,0
21326,77.0,-100.0,-2.0,#00E6BF,0
21327,77.0,-100.0,98.0,#00E300,0
21328,77.0,-98.0,4.0,#00E5B4,0
21329,77.0,-98.0,90.0,#00E200,0
21330,77.0,-96.0,-14.0,#00E6D6,0
21331,77.0,-96.0,28.0,#00E387,0
21332,77.0,-96.0,34.0,#00E37B,0
21333,77.0,-96.0,42.0,#00E36A,0
21334,77.0,-96.0,50.0,#00E359,0
21335,77.0,-96.0,58.0,#00E246,0
21336,77.0,-96.0,74.0,#00E200,0
21337,77.0,-96.0,82.0,#00E200,0
21338,77.0,-92.0,-18.0,#00E5DD,0
21339,77.0,-88.0,10.0,#00E2A9,0
21340,77.0,-88.0,28.0,#00E187,0
21341,77.0,-88.0,50.0,#00E05A,0
21342,77.0,-86.0,-22.0,#00E3E5,0
21343,77.0,-86.0,-16.0,#00E3D9,0
21344,77.0,-84.0,2.0,#00E1B8,0
21345,77.0,-82.0,-26.0,#00E3EC,0
21346,77.0,-82.0,8.0,#00E0AD,0
21347,77.0,-80.0,-20.0,#00E1E1,0
21348,77.0,-80.0,-14.0,#00E1D6,0
21349,77.0,-80.0,-2.0,#00E0C0,0
21350,77.0,-80.0,34.0,#00DF7B,0
21351,77.0,-80.0,40.0,#00DE6F,0
21352,77.0,-78.0,-8.0,#00E0CB,0
21353,77.0,-76.0,-24.0,#00E1E8,0
21354,77.0,-76.0,2.0,#00DFB8,0
21355,77.0,-74.0,-4.0,#00DFC3,0
21356,77.0,-72.0,-34.0,#00E0FB,0
21357,77.0,-70.0,-22.0,#00DEE5,0
21358,77.0,-70.0,0.0,#00DDBC,0
21359,77.0,-68.0,-14.0,#00DDD6,0
21360,77.0,-68.0,54.0,#35DA52,1
21361,77.0,-66.0,-38.0,#00DEFF,0
21362,77.0,-62.0,52.0,#50D857,1
21363,77.0,-62.0,82.0,#66D700,0
21364,77.0,-60.0,66.0,#64D732,1
21365,77.0,-58.0,6.0,#00D9B1,0
21366,77.0,-58.0,72.0,#6DD61B,1
21367,77.0,-56.0,34.0,#51D67C,1
21368,77.0,-56.0,54.0,#67D652,1
21369,77.0,-56.0,78.0,#76D500,0
21370,77.0,-54.0,20.0,#3ED697,1
21371,77.0,-54.0,60.0,#72D544,1
21372,77.0,-52.0,-16.0,#00D8DA,0
21373,77.0,-52.0,66.0,#7BD433,1
21374,77.0,-50.0,6.0,#29D6B1,1
21375,77.0,-50.0,72.0,#83D31D,1
21376,77.0,-50.0,124.0,#8ED300,0
21377,77.0,-48.0,-38.0,#00D8FF,0
21378,77.0,-48.0,16.0,#53D49F,1
21379,77.0,-46.0,-16.0,#00D5DA,0
21380,77.0,-46.0,60.0,#87D245,1
21381,77.0,-46.0,92.0,#92D100,0
21382,77.0,-44.0,32.0,#77D281,1
21383,77.0,-44.0,38.0,#7DD275,1
21384,77.0,-44.0,82.0,#94D100,0
21385,77.0,-42.0,-34.0,#00D5FC,0
21386,77.0,-40.0,16.0,#70D19F,1
21387,77.0,-40.0,56.0,#92CF4F,1
21388,77.0,-40.0,88.0,#9ECF00,0
21389,77.0,-38.0,20.0,#7BD098,1
21390,77.0,-38.0,44.0,#90CF69,1
21391,77.0,-38.0,62.0,#99CE40,1
21392,77.0,-36.0,12.0,#77CFA7,1
21393,77.0,-36.0,82.0,#A4CD00,0
21394,77.0,-34.0,-18.0,#38D1DE,1
21395,77.0,-34.0,16.0,#81CE9F,1
21396,77.0,-34.0,90.0,#AACC00,0
21397,77.0,-34.0,126.0,#AECC00,0
21398,77.0,-32.0,44.0,#9DCC6A,1
21399,77.0,-32.0,98.0,#AFCB00,0
21400,77.0,-30.0,-34.0,#00D0FC,0
21401,77.0,-30.0,12.0,#87CDA7,1
21402,77.0,-28.0,-22.0,#4DCEE6,1
21403,77.0,-28.0,-18.0,#59CEDE,1
21404,77.0,-28.0,16.0,#91CCA0,1
21405,77.0,-28.0,104.0,#B7C900,0
21406,77.0,-26.0,58.0,#B0C94C,1
21407,77.0,-26.0,78.0,#B6C900,0
21408,77.0,-24.0,-34.0,#2FCDFC,1
21409,77.0,-24.0,-14.0,#72CCD7,1
21410,77.0,-24.0,86.0,#BBC800,0
21411,77.0,-24.0,94.0,#BDC700,0
21412,77.0,-22.0,-22.0,#67CBE6,1
21413,77.0,-22.0,2.0,#90CABA,1
21414,77.0,-22.0,22.0,#A3C995,1
21415,77.0,-22.0,52.0,#B5C759,1
21416,77.0,-22.0,72.0,#BCC723,1
21417,77.0,-20.0,10.0,#9DC8AB,1
21418,77.0,-20.0,66.0,#BEC638,1
21419,77.0,-20.0,80.0,#C1C600,0
21420,77.0,-20.0,88.0,#C3C600,0
21421,77.0,-20.0,96.0,#C4C500,0
21422,77.0,-18.0,-24.0,#71CAEA,1
21423,77.0,-18.0,72.0,#C3C524,1
21424,77.0,-18.0,114.0,#C9C400,0
21425,77.0,-16.0,-28.0,#6FC9F1,1
21426,77.0,-16.0,30.0,#B5C586,1
21427,77.0,-16.0,66.0,#C5C438,1
21428,77.0,-16.0,82.0,#C8C400,0
21429,77.0,-16.0,90.0,#CAC300,0
21430,77.0,-16.0,122.0,#CDC300,0
21431,77.0,-14.0,46.0,#C1C367,1
21432,77.0,-14.0,52.0,#C3C35A,1
21433,77.0,-14.0,72.0,#CAC325,1
21434,77.0,-14.0,104.0,#CFC200,0
21435,77.0,-12.0,-26.0,#80C7ED,1
21436,77.0,-12.0,66.0,#CBC239,1
21437,77.0,-12.0,92.0,#D1C100,0
21438,77.0,-10.0,26.0,#BEC28E,1
21439,77.0,-10.0,38.0,#C4C277,1
21440,77.0,-8.0,-10.0,#A3C3D0,1
21441,77.0,-8.0,-6.0,#A8C3C9,1
21442,77.0,-8.0,10.0,#B7C2AB,1
21443,77.0,-8.0,64.0,#D2C03F,1
21444,77.0,-8.0,90.0,#D7BF00,0
21445,77.0,-6.0,-22.0,#98C3E6,1
21446,77.0,-6.0,-16.0,#A0C3DB,1
21447,77.0,-6.0,12.0,#BCC1A8,1
21448,77.0,-6.0,16.0,#BFC0A0,1
21449,77.0,-6.0,40.0,#CCBF73,1
21450,77.0,-4.0,-40.0,#7CC4FF,0
21451,77.0,-4.0,-20.0,#A0C2E3,1
21452,77.0,-4.0,-14.0,#A7C1D8,1
21453,77.0,-4.0,24.0,#C8BF92,1
21454,77.0,-4.0,60.0,#D7BD49,1
21455,77.0,-4.0,80.0,#DCBD00,0
21456,77.0,-4.0,88.0,#DDBD00,0
21457,77.0,-2.0,14.0,#C5BEA4,1
21458,77.0,-2.0,18.0,#C8BE9D,1
21459,77.0,-2.0,22.0,#CABE95,1
21460,77.0,-2.0,28.0,#CEBE8A,1
21461,77.0,-2.0,74.0,#DEBC20,1
21462,77.0,-2.0,94.0,#E1BC00,0
21463,77.0,-2.0,102.0,#E2BC00,0
21464,77.0,0.0,-40.0,#89C2FF,0
21465,77.0,0.0,-18.0,#ACC0DF,1
21466,77.0,0.0,-14.0,#B0BFD8,1
21467,77.0,0.0,14.0,#C9BDA4,1
21468,77.0,0.0,18.0,#CBBD9D,1
21469,77.0,0.0,22.0,#CEBD96,1
21470,77.0,2.0,-32.0,#9DC0F9,1
21471,77.0,2.0,14.0,#CCBCA4,1
21472,77.0,2.0,18.0,#CFBC9D,1
21473,77.0,2.0,22.0,#D1BB96,1
21474,77.0,2.0,46.0,#DCBA68,1
21475,77.0,2.0,90.0,#E7B900,0
21476,77.0,2.0,98.0,#E7B900,0
21477,77.0,2.0,106.0,#E8B900,0
21478,77.0,4.0,-18.0,#B4BDDF,1
21479,77.0,4.0,22.0,#D5BA96,1
21480,77.0,6.0,-38.0,#9DBEFF,0
21481,77.0,6.0,18.0,#D6B99D,1
21482,77.0,6.0,38.0,#E0B878,1
21483,77.0,6.0,44.0,#E2B86C,1
21484,77.0,6.0,96.0,#EDB700,0
21485,77.0,8.0,-22.0,#B8BBE7,1
21486,77.0,8.0,22.0,#DCB896,1
21487,77.0,8.0,58.0,#EAB64F,1
21488,77.0,10.0,26.0,#E1B68F,1
21489,77.0,10.0,64.0,#EEB541,1
21490,77.0,12.0,70.0,#F2B331,1
21491,77.0,14.0,-10.0,#D0B6D1,1
21492,77.0,14.0,26.0,#E7B48F,1
21493,77.0,14.0,30.0,#E9B387,1
21494,77.0,14.0,118.0,#FBB100,0
21495,77.0,16.0,-30.0,#C0B7F6,1
21496,77.0,16.0,-18.0,#CDB6E0,1
21497,77.0,18.0,-6.0,#DBB3CA,1
21498,77.0,18.0,-2.0,#DEB3C2,1
21499,77.0,18.0,2.0,#E1B2BB,1
21500,77.0,18.0,6.0,#E3B2B4,1
21501,77.0,18.0,42.0,#F4B071,1
21502,77.0,18.0,62.0,#FAAF47,1
21503,77.0,18.0,82.0,#FDAF00,0
21504,77.0,20.0,-24.0,#CEB3EB,1
21505,77.0,20.0,10.0,#E9B0AD,1
21506,77.0,20.0,26.0,#F1AF8F,1
21507,77.0,20.0,68.0,#FEAE38,1
21508,77.0,22.0,20.0,#F1AE9A,1
21509,77.0,24.0,-28.0,#D2B1F2,1
21510,77.0,24.0,-24.0,#D6B1EB,1
21511,77.0,24.0,28.0,#F8AC8C,1
21512,77.0,24.0,66.0,#FFAB3E,0
21513,77.0,24.0,74.0,#FFAB27,0
21514,77.0,24.0,116.0,#FFAA00,0
21515,77.0,26.0,16.0,#F6ACA2,1
21516,77.0,26.0,22.0,#F9AB97,1
21517,77.0,26.0,80.0,#FFA908,0
21518,77.0,26.0,102.0,#FFA900,0
21519,77.0,26.0,122.0,#FFA800,0
21520,77.0,30.0,20.0,#FEA89B,1
21521,77.0,30.0,26.0,#FFA890,0
21522,77.0,30.0,34.0,#FFA781,0
21523,77.0,30.0,40.0,#FFA775,0
21524,77.0,30.0,86.0,#FFA600,0
21525,77.0,30.0,110.0,#FFA500,0
21526,77.0,32.0,92.0,#FFA400,0
21527,77.0,34.0,46.0,#FFA46A,0
21528,77.0,34.0,84.0,#FFA200,0
21529,77.0,34.0,98.0,#FFA200,0
21530,77.0,36.0,-18.0,#F1A7E0,1
21531,77.0,36.0,18.0,#FFA39F,0
21532,77.0,36.0,58.0,#FFA152,0
21533,77.0,36.0,104.0,#FFA000,0
21534,77.0,38.0,46.0,#FFA06B,0
21535,77.0,38.0,52.0,#FFA05F,0
21536,77.0,38.0,126.0,#FF9E00,0
21537,77.0,42.0,6.0,#FF9FB5,0
21538,77.0,42.0,20.0,#FF9E9B,0
21539,77.0,42.0,52.0,#FF9C5F,0
21540,77.0,46.0,18.0,#FF9A9F,0
21541,77.0,46.0,26.0,#FF9A91,0
21542,77.0,48.0,-22.0,#FF9CE8,0
21543,77.0,48.0,8.0,#FF99B1,0
21544,77.0,48.0,12.0,#FF99AA,0
21545,77.0,48.0,104.0,#FF9500,0
21546,77.0,50.0,22.0,#FF9698,0
21547,77.0,50.0,82.0,#FF9409,0
21548,77.0,52.0,-18.0,#FF98E1,0
21549,77.0,52.0,88.0,#FF9100,0
21550,77.0,54.0,-14.0,#FF96D9,0
21551,77.0,54.0,10.0,#FF93AE,0
21552,77.0,54.0,46.0,#FF916C,0
21553,77.0,54.0,60.0,#FF9050,0
21554,77.0,54.0,80.0,#FF8F18,0
21555,77.0,56.0,66.0,#FF8E43,0
21556,77.0,58.0,-2.0,#FF90C4,0
21557,77.0,60.0,-18.0,#FF90E1,0
21558,77.0,60.0,40.0,#FF8A78,0
21559,77.0,62.0,28.0,#FF898E,0
21560,77.0,66.0,-20.0,#FF89E5,0
21561,77.0,68.0,-8.0,#FF85CF,0
21562,77.0,74.0,-24.0,#FF7FEC,0
21563,77.0,74.0,-18.0,#FF7EE1,0
21564,77.0,76.0,-30.0,#FF7DF7,0
21565,78.0,-126.0,90.0,#00EC00,0
21566,78.0,-112.0,52.0,#00EA56,0
21567,78.0,-110.0,30.0,#00EA85,0
21568,78.0,-104.0,52.0,#00E857,0
21569,78.0,-104.0,88.0,#00E700,0
21570,78.0,-92.0,4.0,#00E6B7,0
21571,78.0,-92.0,18.0,#00E69C,0
21572,78.0,-90.0,42.0,#00E46D,0
21573,78.0,-90.0,98.0,#00E300,0
21574,78.0,-86.0,16.0,#00E4A0,0
21575,78.0,-84.0,92.0,#00E100,0
21576,78.0,-80.0,46.0,#00E165,0
21577,78.0,-74.0,40.0,#00DF72,0
21578,78.0,-74.0,56.0,#00DF4F,0
21579,78.0,-72.0,28.0,#00DF8A,0
21580,78.0,-70.0,-8.0,#00E0CE,0
21581,78.0,-70.0,22.0,#00DF96,0
21582,78.0,-70.0,70.0,#43DD26,1
21583,78.0,-70.0,100.0,#56DD00,0
21584,78.0,-68.0,8.0,#00DFB0,0
21585,78.0,-68.0,38.0,#00DD76,0
21586,78.0,-68.0,44.0,#21DD6A,1
21587,78.0,-68.0,60.0,#42DD46,1
21588,78.0,-64.0,-6.0,#00DECA,0
21589,78.0,-64.0,4.0,#00DEB8,0
21590,78.0,-62.0,-10.0,#00DED2,0
21591,78.0,-62.0,42.0,#46DB6F,1
21592,78.0,-60.0,-22.0,#00DEE8,0
21593,78.0,-60.0,22.0,#18DB96,1
21594,78.0,-56.0,-8.0,#00DCCE,0
21595,78.0,-56.0,26.0,#45DA8E,1
21596,78.0,-56.0,44.0,#61D96B,1
21597,78.0,-56.0,100.0,#80D800,0
21598,78.0,-54.0,-20.0,#00DCE4,0
21599,78.0,-50.0,-24.0,#00DAEC,0
21600,78.0,-50.0,-10.0,#00D9D2,0
21601,78.0,-50.0,-6.0,#00D9CA,0
21602,78.0,-50.0,40.0,#70D773,1
21603,78.0,-50.0,104.0,#8FD600,0
21604,78.0,-46.0,50.0,#83D55F,1
21605,78.0,-46.0,112.0,#98D400,0
21606,78.0,-44.0,26.0,#73D58F,1
21607,78.0,-44.0,44.0,#84D46B,1
21608,78.0,-44.0,72.0,#93D423,1
21609,78.0,-44.0,104.0,#9BD300,0
21610,78.0,-42.0,4.0,#57D5B8,1
21611,78.0,-42.0,12.0,#66D5A9,1
21612,78.0,-40.0,-6.0,#45D5CB,1
21613,78.0,-38.0,32.0,#8AD284,1
21614,78.0,-38.0,38.0,#8ED278,1
21615,78.0,-38.0,68.0,#9FD132,1
21616,78.0,-38.0,76.0,#A1D10D,1
21617,78.0,-38.0,100.0,#A7D100,0
21618,78.0,-36.0,-2.0,#62D3C3,1
21619,78.0,-36.0,2.0,#6AD3BC,1
21620,78.0,-34.0,52.0,#A0D05B,1
21621,78.0,-34.0,70.0,#A8CF2C,1
21622,78.0,-34.0,106.0,#AFCF00,0
21623,78.0,-32.0,-4.0,#6DD2C7,1
21624,78.0,-32.0,22.0,#8FD097,1
21625,78.0,-32.0,34.0,#99CF80,1
21626,78.0,-30.0,8.0,#85D0B1,1
21627,78.0,-30.0,54.0,#A9CE57,1
21628,78.0,-30.0,64.0,#ADCE3F,1
21629,78.0,-30.0,72.0,#B0CD25,1
21630,78.0,-28.0,-38.0,#00D3FF,0
21631,78.0,-28.0,48.0,#AACD64,1
21632,78.0,-26.0,-26.0,#4DD0F0,1
21633,78.0,-26.0,-12.0,#72CFD6,1
21634,78.0,-26.0,2.0,#88CEBC,1
21635,78.0,-26.0,6.0,#8DCEB5,1
21636,78.0,-26.0,28.0,#A2CD8C,1
21637,78.0,-26.0,66.0,#B6CC3A,1
21638,78.0,-24.0,32.0,#A9CC84,1
21639,78.0,-22.0,-10.0,#82CDD3,1
21640,78.0,-22.0,-6.0,#88CDCB,1
21641,78.0,-22.0,-2.0,#8ECDC4,1
21642,78.0,-22.0,6.0,#97CCB5,1
21643,78.0,-22.0,42.0,#B3CA71,1
21644,78.0,-22.0,106.0,#C5C900,0
21645,78.0,-20.0,28.0,#AFCA8C,1
21646,78.0,-18.0,-14.0,#87CCDA,1
21647,78.0,-18.0,-10.0,#8DCBD3,1
21648,78.0,-18.0,-6.0,#93CBCB,1
21649,78.0,-18.0,-2.0,#98CBC4,1
21650,78.0,-18.0,2.0,#9CCABD,1
21651,78.0,-18.0,6.0,#A1CAB5,1
21652,78.0,-18.0,14.0,#A8CAA6,1
21653,78.0,-18.0,22.0,#AEC997,1
21654,78.0,-18.0,44.0,#BCC86D,1
21655,78.0,-18.0,56.0,#C1C854,1
21656,78.0,-16.0,8.0,#A7C9B2,1
21657,78.0,-16.0,16.0,#AEC9A3,1
21658,78.0,-16.0,26.0,#B5C890,1
21659,78.0,-14.0,-12.0,#95C9D6,1
21660,78.0,-14.0,-8.0,#9AC9CF,1
21661,78.0,-14.0,-4.0,#9FC9C8,1
21662,78.0,-14.0,0.0,#A3C9C0,1
21663,78.0,-14.0,4.0,#A7C8B9,1
21664,78.0,-12.0,2.0,#AAC7BD,1
21665,78.0,-12.0,6.0,#AEC7B5,1
21666,78.0,-12.0,12.0,#B3C7AA,1
21667,78.0,-12.0,20.0,#B9C69B,1
21668,78.0,-12.0,56.0,#CBC554,1
21669,78.0,-10.0,-36.0,#74CAFF,0
21670,78.0,-10.0,-30.0,#82C9F8,1
21671,78.0,-10.0,-12.0,#9FC7D7,1
21672,78.0,-10.0,-8.0,#A4C7CF,1
21673,78.0,-10.0,4.0,#B0C6B9,1
21674,78.0,-10.0,8.0,#B4C6B2,1
21675,78.0,-10.0,32.0,#C4C585,1
21676,78.0,-8.0,6.0,#B6C5B6,1
21677,78.0,-8.0,16.0,#BEC4A3,1
21678,78.0,-8.0,54.0,#D1C359,1
21679,78.0,-6.0,22.0,#C6C398,1
21680,78.0,-6.0,28.0,#C9C38D,1
21681,78.0,-6.0,34.0,#CCC281,1
21682,78.0,-6.0,124.0,#E0C000,0
21683,78.0,-4.0,-8.0,#B1C4CF,1
21684,78.0,-4.0,-4.0,#B5C3C8,1
21685,78.0,-4.0,0.0,#B9C3C1,1
21686,78.0,-4.0,4.0,#BCC3B9,1
21687,78.0,-4.0,8.0,#C0C3B2,1
21688,78.0,-4.0,16.0,#C5C2A3,1
21689,78.0,-2.0,-24.0,#A2C4ED,1
21690,78.0,-2.0,-10.0,#B3C3D3,1
21691,78.0,-2.0,-6.0,#B7C2CC,1
21692,78.0,-2.0,-2.0,#BBC2C4,1
21693,78.0,-2.0,2.0,#BFC2BD,1
21694,78.0,-2.0,6.0,#C2C2B6,1
21695,78.0,-2.0,10.0,#C5C1AE,1
21696,78.0,-2.0,42.0,#D7C072,1
21697,78.0,-2.0,118.0,#E6BE00,0
21698,78.0,0.0,-22.0,#A9C3E9,1
21699,78.0,0.0,-10.0,#B7C2D3,1
21700,78.0,0.0,-6.0,#BBC1CC,1
21701,78.0,0.0,-2.0,#BFC1C4,1
21702,78.0,0.0,2.0,#C3C1BD,1
21703,78.0,0.0,6.0,#C6C0B6,1
21704,78.0,0.0,10.0,#C9C0AE,1
21705,78.0,0.0,82.0,#E5BD00,0
21706,78.0,0.0,126.0,#E9BD00,0
21707,78.0,2.0,-10.0,#BBC0D3,1
21708,78.0,2.0,-6.0,#BFC0CC,1
21709,78.0,2.0,-2.0,#C3C0C5,1
21710,78.0,2.0,2.0,#C6BFBD,1
21711,78.0,2.0,6.0,#CABFB6,1
21712,78.0,2.0,10.0,#CCBFAF,1
21713,78.0,2.0,28.0,#D7BE8D,1
21714,78.0,2.0,114.0,#ECBC00,0
21715,78.0,4.0,-14.0,#BBC0DB,1
21716,78.0,4.0,-10.0,#C0BFD3,1
21717,78.0,4.0,-6.0,#C3BFCC,1
21718,78.0,4.0,-2.0,#C7BFC5,1
21719,78.0,4.0,2.0,#CABEBD,1
21720,78.0,4.0,6.0,#CDBEB6,1
21721,78.0,4.0,10.0,#D0BEAF,1
21722,78.0,4.0,84.0,#ECBB00,0
21723,78.0,4.0,120.0,#EFBA00,0
21724,78.0,6.0,-18.0,#BBBFE2,1
21725,78.0,6.0,-14.0,#C0BEDB,1
21726,78.0,6.0,-10.0,#C4BED3,1
21727,78.0,6.0,-6.0,#C7BECC,1
21728,78.0,6.0,-2.0,#CBBDC5,1
21729,78.0,6.0,2.0,#CEBDBD,1
21730,78.0,6.0,6.0,#D1BDB6,1
21731,78.0,6.0,10.0,#D4BCAF,1
21732,78.0,6.0,14.0,#D6BCA7,1
21733,78.0,6.0,26.0,#DDBC91,1
21734,78.0,6.0,62.0,#EBBA48,1
21735,78.0,6.0,108.0,#F2B900,0
21736,78.0,8.0,-18.0,#BFBDE2,1
21737,78.0,8.0,-14.0,#C4BDDB,1
21738,78.0,8.0,-10.0,#C7BDD3,1
21739,78.0,8.0,-6.0,#CBBCCC,1
21740,78.0,8.0,-2.0,#CEBCC5,1
21741,78.0,8.0,2.0,#D2BCBD,1
21742,78.0,8.0,6.0,#D5BCB6,1
21743,78.0,8.0,10.0,#D7BBAF,1
21744,78.0,8.0,14.0,#DABBA7,1
21745,78.0,8.0,18.0,#DCBBA0,1
21746,78.0,8.0,30.0,#E2BA8A,1
21747,78.0,8.0,78.0,#F1B814,1
21748,78.0,8.0,86.0,#F2B800,0
21749,78.0,8.0,114.0,#F5B800,0
21750,78.0,10.0,-28.0,#B8BDF5,1
21751,78.0,10.0,-8.0,#CDBBD0,1
21752,78.0,10.0,-4.0,#D1BBC8,1
21753,78.0,10.0,0.0,#D4BBC1,1
21754,78.0,10.0,4.0,#D7BABA,1
21755,78.0,10.0,8.0,#D9BAB2,1
21756,78.0,10.0,14.0,#DDBAA7,1
21757,78.0,10.0,94.0,#F6B700,0
21758,78.0,12.0,-6.0,#D3BACC,1
21759,78.0,12.0,-2.0,#D6BAC5,1
21760,78.0,12.0,2.0,#D9B9BE,1
21761,78.0,12.0,6.0,#DCB9B6,1
21762,78.0,12.0,12.0,#DFB9AB,1
21763,78.0,12.0,18.0,#E3B8A0,1
21764,78.0,12.0,22.0,#E5B899,1
21765,78.0,12.0,32.0,#EAB786,1
21766,78.0,12.0,38.0,#ECB77B,1
21767,78.0,12.0,80.0,#F7B606,1
21768,78.0,12.0,108.0,#FAB500,0
21769,78.0,14.0,-4.0,#D8B8C9,1
21770,78.0,14.0,0.0,#DBB8C1,1
21771,78.0,14.0,4.0,#DEB8BA,1
21772,78.0,14.0,10.0,#E2B7AF,1
21773,78.0,14.0,16.0,#E5B7A4,1
21774,78.0,14.0,56.0,#F5B557,1
21775,78.0,14.0,102.0,#FDB400,0
21776,78.0,16.0,8.0,#E4B6B3,1
21777,78.0,16.0,14.0,#E7B6A8,1
21778,78.0,16.0,24.0,#EDB595,1
21779,78.0,16.0,36.0,#F2B47F,1
21780,78.0,16.0,70.0,#FCB335,1
21781,78.0,16.0,108.0,#FFB300,0
21782,78.0,18.0,-14.0,#D7B6DB,1
21783,78.0,18.0,12.0,#EAB4AB,1
21784,78.0,18.0,18.0,#EDB4A0,1
21785,78.0,18.0,30.0,#F3B38A,1
21786,78.0,18.0,102.0,#FFB100,0
21787,78.0,20.0,-18.0,#D7B5E2,1
21788,78.0,20.0,-12.0,#DCB5D7,1
21789,78.0,20.0,36.0,#F8B27F,1
21790,78.0,20.0,48.0,#FCB168,1
21791,78.0,20.0,108.0,#FFB000,0
21792,78.0,22.0,-8.0,#E3B3D0,1
21793,78.0,22.0,-4.0,#E6B3C9,1
21794,78.0,22.0,0.0,#E9B2C2,1
21795,78.0,22.0,4.0,#EBB2BA,1
21796,78.0,22.0,102.0,#FFAE00,0
21797,78.0,24.0,-18.0,#DEB3E3,1
21798,78.0,24.0,38.0,#FFAF7B,0
21799,78.0,24.0,84.0,#FFAD00,0
21800,78.0,24.0,108.0,#FFAD00,0
21801,78.0,26.0,-10.0,#E9B0D4,1
21802,78.0,26.0,-6.0,#ECB0CD,1
21803,78.0,26.0,-2.0,#EEB0C5,1
21804,78.0,26.0,34.0,#FFAD83,0
21805,78.0,28.0,-22.0,#E2B0EA,1
21806,78.0,28.0,-18.0,#E6B0E3,1
21807,78.0,28.0,28.0,#FFAC8E,0
21808,78.0,28.0,66.0,#FFAA41,0
21809,78.0,28.0,74.0,#FFAA2B,0
21810,78.0,32.0,14.0,#FFAAA8,0
21811,78.0,32.0,24.0,#FFA996,0
21812,78.0,32.0,116.0,#FFA600,0
21813,78.0,34.0,34.0,#FFA784,0
21814,78.0,34.0,40.0,#FFA778,0
21815,78.0,36.0,-8.0,#FBA8D1,1
21816,78.0,36.0,112.0,#FFA300,0
21817,78.0,38.0,32.0,#FFA488,0
21818,78.0,38.0,118.0,#FFA100,0
