id,L,a,b,hex_srgb,in_srgb
4795,56.0,86.625,-14.25,#FE08A2,1
4796,56.0625,-19.0,33.625,#798E4A,1
4797,56.125,-50.125,84.125,#479900,0
4798,56.1875,-123.0,70.75,#00AA00,0
4799,56.1875,-110.5,17.125,#00AA66,0
4800,56.25,-98.125,53.0,#00A615,0
4801,56.25,-72.625,-28.875,#00A4B7,0
4802,56.25,-58.0,-31.125,#00A1BC,0
4803,56.25,-56.125,41.25,#009C39,0
4804,56.25,-24.75,-4.625,#47938E,1
4805,56.25,68.375,83.875,#FC3F00,0
4806,56.3125,-111.375,26.5,#00AA55,0
4807,56.3125,-103.0,56.75,#00A800,0
4808,56.3125,-44.875,34.125,#3C9948,1
4809,56.3125,-40.5,38.75,#4E973F,1
4810,56.3125,-12.375,33.875,#868C4B,1
4811,56.3125,14.125,65.0,#B67C00,0
4812,56.3125,18.875,-24.375,#937EB1,1
4813,56.3125,98.875,1.5,#FF0089,0
4814,56.375,-34.25,25.125,#53965A,1
4815,56.375,-8.125,75.0,#978900,0
4816,56.4375,-128.0,56.875,#00AC00,0
4817,56.4375,-117.5,50.75,#00AB1D,0
4818,56.4375,-66.625,-43.875,#00A5D3,0
4819,56.4375,-56.625,-37.25,#00A1C7,0
4820,56.4375,-23.625,-52.875,#0097E3,0
4821,56.4375,77.375,19.375,#FF2E6A,0
4822,56.5,-92.375,32.0,#00A74B,0
4823,56.5,-60.25,-20.75,#00A1AA,0
4824,56.5,1.25,-66.25,#008EFC,0
4825,56.5,20.25,-32.75,#8D7EC1,1
4826,56.5,22.125,16.375,#B5786C,1
4827,56.5,22.25,-5.875,#A97A92,1
4828,56.5625,-109.5,-1.5,#00AB88,0
4829,56.5625,-107.375,-12.5,#00AC9B,0
4830,56.5625,-99.75,17.0,#00A967,0
4831,56.5625,-97.75,37.375,#00A840,0
4832,56.5625,-92.0,21.375,#00A75F,0
4833,56.5625,-90.25,3.25,#00A780,0
4834,56.5625,-80.25,-11.75,#00A69A,0
4835,56.5625,-61.125,69.5,#0F9E00,0
4836,56.5625,-46.125,55.75,#4A9A12,1
4837,56.5625,-38.125,-4.875,#00998F,0
4838,56.5625,-30.0,39.125,#689440,1
4839,56.5625,-28.625,50.75,#709325,1
4840,56.5625,-13.875,85.75,#908C00,0
4841,56.5625,-6.75,-58.5,#0091EE,0
4842,56.5625,-6.625,-17.625,#668CA6,1
4843,56.5625,-2.75,54.5,#9C871E,1
4844,56.5625,9.25,-11.875,#8E839C,1
4845,56.5625,10.375,96.75,#B47F00,0
4846,56.5625,12.375,-25.75,#8683B4,1
4847,56.5625,16.5,96.75,#BC7A00,0
4848,56.5625,18.25,28.625,#B47B57,1
4849,56.5625,26.0,86.375,#C87300,0
4850,56.5625,29.5,5.625,#BB747F,1
4851,56.5625,40.625,12.5,#CE6974,1
4852,56.5625,50.625,21.0,#DE5E66,1
4853,56.5625,61.25,-53.25,#C05BE6,1
4854,56.5625,69.5,75.375,#FE3E00,0
4855,56.625,-58.875,54.875,#0C9E14,1
4856,56.625,-29.625,6.0,#4A957D,1
4857,56.625,-8.25,-74.25,#0094FF,0
4858,56.625,-7.25,96.875,#9B8900,0
4859,56.625,-1.25,-55.0,#008EE8,0
4860,56.625,48.0,38.375,#DF6048,1
4861,56.625,53.625,-3.5,#D95D90,1
4862,56.625,54.75,51.75,#EA572F,1
4863,56.6875,-128.0,35.625,#00AD43,0
4864,56.6875,-117.0,30.375,#00AC4E,0
4865,56.6875,-80.125,55.375,#00A40E,0
4866,56.6875,-21.0,24.375,#72915D,1
4867,56.6875,-3.125,-33.0,#548CC1,1
4868,56.6875,1.625,85.25,#A78400,0
4869,56.6875,34.125,-16.375,#B572A5,1
4870,56.6875,60.5,-2.625,#E3548F,1
4871,56.6875,60.875,-59.875,#B85EF2,1
4872,56.6875,76.125,33.875,#FF3152,0
4873,56.6875,77.75,45.75,#FF2B3E,0
4874,56.75,-83.75,6.25,#00A67B,0
4875,56.75,-73.0,69.75,#00A200,0
4876,56.75,20.75,89.375,#C27800,0
4877,56.75,25.0,0.5,#B27888,1
4878,56.75,39.375,-56.125,#9473EB,1
4879,56.75,40.375,85.25,#DB6700,0
4880,56.75,60.0,94.0,#F44F00,0
4881,56.8125,-6.875,83.125,#9B8900,0
4882,56.8125,12.5,15.5,#A7806E,1
4883,56.8125,36.875,34.25,#D06C4F,1
4884,56.8125,47.25,66.5,#E36000,0
4885,56.875,-2.5,-23.875,#688CB2,1
4886,56.875,12.875,79.375,#B77E00,0
4887,56.875,23.375,8.625,#B4797A,1
4888,56.875,29.75,-22.125,#AA77AF,1
4889,56.875,51.875,-26.375,#CA63B7,1
4890,56.875,85.375,37.375,#FF004E,0
4891,56.9375,-22.0,57.625,#7F9110,1
4892,56.9375,50.375,-67.75,#9A6CFF,0
4893,56.9375,73.625,53.125,#FF3730,0
4894,57.0,-5.75,-39.25,#378FCD,1
4895,57.0,-2.75,-12.625,#778B9E,1
4896,57.0,1.625,-19.125,#7989AA,1
4897,57.0,49.875,-47.75,#B469DD,1
4898,57.0,82.875,57.5,#FF1329,0
4899,57.0625,-122.625,40.125,#00AD3B,0
4900,57.0625,-36.125,65.0,#679700,0
4901,57.0625,-32.75,44.75,#669635,1
4902,57.0625,-10.875,-22.875,#5290B0,1
4903,57.0625,-6.625,31.5,#908B51,1
4904,57.0625,-2.25,76.75,#A28700,0
4905,57.0625,14.125,-66.0,#1F88FD,1
4906,57.0625,24.0,97.75,#C87600,0
4907,57.0625,27.75,47.625,#C87435,1
4908,57.0625,38.375,97.75,#DA6A00,0
4909,57.0625,41.75,52.5,#DB672C,1
4910,57.0625,55.125,97.75,#EF5700,0
4911,57.125,-59.375,11.75,#00A173,0
4912,57.125,-44.375,82.5,#589A00,0
4913,57.125,-21.625,-15.75,#3C95A4,1
4914,57.125,27.75,-14.375,#AE78A3,1
4915,57.125,50.875,7.75,#DB607E,1
4916,57.125,60.75,59.875,#F4501E,1
4917,57.1875,5.5,-24.5,#7B88B4,1
4918,57.1875,28.125,56.125,#CA7421,1
4919,57.1875,81.75,14.25,#FF2375,0
4920,57.25,-74.125,58.25,#00A400,0
4921,57.25,-1.5,-2.25,#858A8D,1
4922,57.25,0.375,-74.25,#0091FF,0
4923,57.25,45.0,74.0,#E26400,0
4924,57.25,82.25,-60.0,#DE3BF4,1
4925,57.25,88.0,45.25,#FF0041,0
4926,57.25,95.125,13.625,#FF0077,0
4927,57.25,96.5,-58.25,#F500F1,0
4928,57.3125,14.0,-16.25,#9583A6,1
4929,57.3125,16.25,10.25,#AB7F78,1
4930,57.3125,36.625,18.75,#CD6F6B,1
4931,57.3125,37.875,25.25,#D06D60,1
4932,57.375,-75.25,47.375,#00A52C,0
4933,57.375,-60.125,-7.5,#00A395,0
4934,57.375,-20.75,3.75,#629483,1
4935,57.4375,-55.0,66.75,#359F00,0
4936,57.4375,-14.375,2.125,#6F9186,1
4937,57.4375,-1.75,-47.625,#268FDD,1
4938,57.4375,-0.5,11.75,#918976,1
4939,57.4375,86.125,23.625,#FF0366,0
4940,57.5,-116.625,83.25,#00AD00,0
4941,57.5,-107.5,50.375,#00AC22,0
4942,57.5,-106.75,32.125,#00AC4D,0
4943,57.5,-101.125,6.875,#00AC7C,0
4944,57.5,-87.75,28.0,#00A855,0
4945,57.5,-83.75,72.125,#00A700,0
4946,57.5,-77.875,23.5,#00A65E,0
4947,57.5,-72.0,-4.625,#00A690,0
4948,57.5,-67.875,2.75,#00A583,0
4949,57.5,-67.25,-36.625,#00A7C9,0
4950,57.5,-61.875,82.875,#1CA100,0
4951,57.5,-58.5,2.625,#00A284,0
4952,57.5,-36.375,71.0,#699800,0
4953,57.5,-19.625,69.0,#879100,0
4954,57.5,-16.5,51.0,#889029,1
4955,57.5,-14.25,65.75,#8F8F00,0
4956,57.5,-11.125,46.375,#908E34,1
4957,57.5,-5.5,6.625,#858D7E,1
4958,57.5,-0.5,37.75,#9E8847,1
4959,57.5,1.875,44.875,#A48739,1
4960,57.5,4.0,32.875,#A38650,1
4961,57.5,4.5,0.25,#92878A,1
4962,57.5,6.375,-5.875,#918794,1
4963,57.5,7.375,16.375,#A1856E,1
4964,57.5,15.5,-45.875,#7185DA,1
4965,57.5,30.875,69.375,#D07200,0
4966,57.5,39.625,-6.0,#C66E96,1
4967,57.5,44.75,-27.875,#BF6CBB,1
4968,57.5,46.0,-9.75,#CD689C,1
4969,57.5,55.0,74.625,#EF5900,0
4970,57.5,61.75,78.875,#F84F00,0
4971,57.5,68.125,-70.5,#BA59FF,0
4972,57.5,70.25,-25.0,#E74BB7,1
4973,57.5,73.0,25.25,#FF3D63,1
4974,57.5,74.625,96.75,#FF3500,0
4975,57.5,78.125,7.0,#FF3381,0
4976,57.5,83.625,2.75,#FF2089,0
4977,57.5,99.25,-17.375,#FF00AB,0
4978,57.5625,-105.125,65.25,#00AB00,0
4979,57.5625,-64.75,43.375,#00A237,0
4980,57.5625,-54.875,50.25,#289F27,1
4981,57.5625,-38.875,-12.375,#009D9F,0
4982,57.625,-128.0,13.125,#00B170,0
4983,57.625,-117.75,65.375,#00AE00,0
4984,57.625,-9.625,20.0,#878E67,1
4985,57.625,11.375,53.375,#B48127,1
4986,57.625,105.375,-48.0,#FF00E1,0
4987,57.6875,-117.75,57.125,#00AE01,0
4988,57.6875,-90.625,-24.375,#00ACB3,0
4989,57.6875,-45.875,-0.5,#009F8A,0
4990,57.6875,27.75,-55.0,#7F7FEB,1
4991,57.6875,66.375,11.75,#F34C79,1
4992,57.6875,87.625,7.75,#FF0081,0
4993,57.75,-96.5,-21.375,#00AEAE,0
4994,57.75,-79.75,29.25,#00A754,0
4995,57.75,51.5,87.875,#EC5E00,0
4996,57.75,74.375,-9.25,#F6409D,1
4997,57.8125,-107.25,42.75,#00AD37,0
4998,57.8125,-44.25,-9.0,#009F99,0
4999,57.8125,-36.125,-38.25,#009ECD,0
5000,57.8125,-23.875,-44.125,#009AD7,0
5001,57.8125,6.5,65.0,#AF8400,0
5002,57.8125,17.25,22.5,#B47F65,1
5003,57.8125,111.75,-58.5,#FF00F4,0
5004,57.875,-122.875,60.375,#00AF00,0
5005,57.875,-62.5,-27.5,#00A6BA,0
5006,57.875,-42.25,21.75,#3A9D63,1
5007,57.875,1.75,4.625,#928A83,1
5008,57.875,28.25,-66.625,#6681FF,0
5009,57.875,35.375,-44.5,#A078D9,1
5010,57.9375,56.75,83.25,#F35700,0
5011,57.9375,69.25,-39.25,#DD51D1,1
5012,58.0,-112.75,61.875,#00AE00,0
5013,58.0,11.25,21.25,#AB8367,1
5014,58.0,41.25,66.5,#DF6A00,0
5015,58.0,45.375,88.75,#E66500,0
5016,58.0625,11.75,44.25,#B4823C,1
5017,58.0625,12.0,-32.0,#8187C3,1
5018,58.0625,31.75,-36.25,#A37ACB,1
5019,58.0625,69.5,38.5,#FF454D,1
5020,58.125,-122.25,17.25,#00B16A,0
5021,58.125,-97.625,68.125,#00AC00,0
5022,58.125,-88.125,67.875,#00AA00,0
5023,58.125,-58.0,35.25,#00A24A,0
5024,58.125,-36.375,55.75,#669A1A,1
5025,58.125,-15.25,17.625,#7C926C,1
5026,58.125,79.625,25.125,#FF2E65,0
5027,58.1875,7.625,90.0,#B48400,0
5028,58.1875,62.125,-23.875,#DE59B7,1
5029,58.1875,68.875,-15.75,#ED4DA9,1
5030,58.1875,81.625,-11.75,#FF30A3,0
5031,58.1875,109.125,-36.125,#FF00CE,0
5032,58.25,-72.25,30.375,#00A753,0
5033,58.25,-25.375,72.125,#809600,0
5034,58.25,-13.75,-35.0,#1B96C9,1
5035,58.25,27.125,74.125,#CE7700,0
5036,58.25,85.125,65.5,#FF0A19,0
5037,58.3125,-83.875,81.375,#00A900,0
5038,58.3125,-55.5,78.75,#3CA100,0
5039,58.3125,-52.0,61.625,#40A000,0
5040,58.3125,9.5,0.5,#9D878C,1
5041,58.375,-73.25,6.375,#00A87F,0
5042,58.375,-59.25,-15.0,#00A6A5,0
5043,58.375,-53.25,-25.375,#00A5B7,0
5044,58.375,-52.0,3.875,#00A284,0
5045,58.375,-43.625,5.875,#009F81,0
5046,58.375,-41.625,75.375,#619D00,0
5047,58.375,-32.75,-24.25,#009DB6,0
5048,58.375,-29.875,-41.125,#009ED4,0
5049,58.375,-11.875,-3.625,#719392,1
5050,58.375,6.125,6.75,#9C8881,1
5051,58.375,61.625,34.5,#F55454,1
5052,58.375,87.625,-52.25,#F02DEA,1
5053,58.4375,-67.125,25.375,#00A65D,0
5054,58.4375,-12.875,58.375,#939115,1
5055,58.4375,0.5,27.0,#9E8B5D,1
5056,58.4375,20.5,-41.875,#8684D6,1
5057,58.4375,93.125,21.5,#FF006D,0
5058,58.5,-128.0,-4.75,#00B492,0
5059,58.5,-98.875,-3.5,#00AF91,0
5060,58.5,-75.75,-16.5,#00ABA8,0
5061,58.5,-53.125,-18.75,#00A4AC,0
5062,58.5,-32.125,-30.625,#009EC1,0
5063,58.5,4.25,70.625,#AF8700,0
5064,58.5,26.25,21.5,#C27A68,1
5065,58.5,44.875,46.25,#E2683D,1
5066,58.5,104.25,-26.125,#FF00BD,0
5067,58.5625,-120.25,-12.0,#00B49F,0
5068,58.5625,-116.375,15.875,#00B26E,0
5069,58.5625,-111.25,11.125,#00B176,0
5070,58.5625,-109.125,88.75,#00AF00,0
5071,58.5625,-107.375,77.25,#00AF00,0
5072,58.5625,-100.5,90.875,#00AD00,0
5073,58.5625,-92.0,92.25,#00AB00,0
5074,58.5625,-91.125,-11.625,#00AE9F,0
5075,58.5625,-86.875,51.5,#00AB23,0
5076,58.5625,-84.875,-7.0,#00AC97,0
5077,58.5625,-83.875,93.375,#00AA00,0
5078,58.5625,-76.375,94.625,#00A800,0
5079,58.5625,-75.5,16.375,#00A96E,0
5080,58.5625,-69.375,95.75,#00A600,0
5081,58.5625,-68.0,66.375,#00A600,0
5082,58.5625,-64.875,75.625,#00A500,0
5083,58.5625,-62.75,96.75,#23A400,0
5084,58.5625,-56.625,97.875,#3EA200,0
5085,58.5625,-53.25,15.0,#00A371,0
5086,58.5625,-49.125,-40.75,#00A5D3,0
5087,58.5625,-48.0,99.125,#579F00,0
5088,58.5625,-39.75,99.5,#699C00,0
5089,58.5625,-36.625,14.125,#459D73,1
5090,58.5625,-35.5,-18.875,#009EAD,0
5091,58.5625,-32.375,32.875,#649A51,1
5092,58.5625,-32.0,18.375,#589B6C,1
5093,58.5625,-29.75,99.625,#7C9800,0
5094,58.5625,-26.5,-11.375,#379AA0,1
5095,58.5625,-22.875,99.75,#889500,0
5096,58.5625,-21.75,9.75,#69977B,1
5097,58.5625,-21.625,-30.375,#009AC1,0
5098,58.5625,-17.5,-22.125,#4097B3,1
5099,58.5625,-16.375,99.75,#939200,0
5100,58.5625,-13.875,77.125,#959100,0
5101,58.5625,-13.0,-48.625,#0098E2,0
5102,58.5625,-12.375,-63.875,#009AFD,0
5103,58.5625,-10.0,26.125,#8C915F,1
5104,58.5625,-8.125,-11.875,#7092A1,1
5105,58.5625,3.75,55.625,#AC8822,1
5106,58.5625,4.0,100.0,#B18800,0
5107,58.5625,7.5,-51.75,#4B8EE8,1
5108,58.5625,12.625,85.375,#BC8200,0
5109,58.5625,28.75,30.875,#C97858,1
5110,58.5625,36.625,77.5,#DC7000,0
5111,58.5625,41.375,-16.625,#C571AB,1
5112,58.5625,56.75,-39.625,#CC64D3,1
5113,58.5625,65.5,19.125,#F74F6F,1
5114,58.5625,69.75,1.0,#F64A8E,1
5115,58.5625,76.0,-67.25,#D04FFF,0
5116,58.5625,77.0,60.5,#FF3424,0
5117,58.5625,81.875,-28.25,#F936C0,1
5118,58.5625,92.75,-24.75,#FF00BB,0
5119,58.625,-85.875,-33.5,#00AFC6,0
5120,58.625,-83.25,-26.375,#00AEB9,0
5121,58.625,-34.75,94.25,#739B00,0
5122,58.625,-23.375,84.5,#869600,0
5123,58.625,6.625,26.625,#A8885F,1
5124,58.625,17.125,34.875,#BA8050,1
5125,58.625,32.0,24.375,#CC7664,1
5126,58.625,33.625,-7.0,#C0779A,1
5127,58.625,41.0,39.125,#DC6D4A,1
5128,58.625,43.75,100.375,#E66900,0
5129,58.625,49.25,-17.625,#D169AD,1
5130,58.625,53.0,67.625,#F05E02,1
5131,58.625,54.625,-13.5,#DB62A6,1
5132,58.625,57.875,-45.625,#C864DE,1
5133,58.625,71.625,64.125,#FF411A,0
5134,58.625,94.0,-41.125,#FF00D7,0
5135,58.6875,-96.25,86.625,#00AD00,0
5136,58.6875,-95.875,27.625,#00AE59,0
5137,58.6875,-28.375,-49.625,#009FE4,0
5138,58.6875,3.25,79.625,#AF8800,0
5139,58.6875,13.375,-5.75,#A08698,1
5140,58.6875,20.5,70.875,#C67D00,0
5141,58.6875,30.625,16.625,#C77772,1
5142,58.6875,44.625,2.0,#D56C8B,1
5143,58.6875,52.5,13.375,#E46278,1
5144,58.6875,57.375,44.75,#F35A42,1
5145,58.6875,61.0,24.25,#F35666,1
5146,58.6875,63.25,100.375,#FF5000,0
5147,58.6875,69.125,57.0,#FF462B,0
5148,58.6875,78.0,-18.25,#F93DAF,1
5149,58.6875,91.25,-5.375,#FF009A,0
5150,58.6875,108.125,-64.125,#FF00FF,0
5151,58.75,-86.375,-15.375,#00AEA6,0
5152,58.75,-66.75,50.125,#00A62A,0
5153,58.75,-32.625,-13.125,#009DA3,0
5154,58.75,16.875,59.375,#C0801A,1
5155,58.75,18.25,-9.75,#A6839F,1
5156,58.75,18.375,-1.375,#AC8290,1
5157,58.75,27.0,-48.0,#8C81E2,1
5158,58.75,30.625,99.625,#D67500,0
5159,58.75,35.125,57.875,#D87222,1
5160,58.75,66.25,46.375,#FE4C40,1
5161,58.75,67.0,89.375,#FF4A00,0
5162,58.75,78.75,40.125,#FF314D,0
5163,58.75,101.5,-61.5,#FE00FC,0
5164,58.8125,-105.375,26.375,#00B05B,0
5165,58.8125,-10.25,52.5,#969129,1
5166,58.8125,-4.625,-6.25,#7F9098,1
5167,58.8125,-2.375,100.5,#A98C00,0
5168,58.8125,63.125,-67.25,#B963FF,0
5169,58.8125,91.25,-64.375,#EC29FF,0
5170,58.875,-112.375,46.75,#00B130,0
5171,58.875,-50.75,45.125,#3AA237,1
5172,58.875,-30.25,85.25,#7B9900,0
5173,58.875,22.25,-68.0,#4F88FF,0
5174,58.875,36.625,-21.375,#BB76B4,1
5175,58.875,48.75,27.125,#E46661,1
5176,58.875,50.75,-57.375,#AF6EF3,1
5177,58.875,54.625,-52.375,#BC69EB,1
5178,58.875,64.375,70.5,#FF4F00,0
5179,58.875,93.25,-34.25,#FF00CC,0
5180,58.875,97.375,-29.0,#FF00C3,0
5181,58.9375,-115.0,-1.0,#00B38D,0
5182,58.9375,-104.625,84.625,#00AF00,0
5183,58.9375,-68.75,85.125,#00A700,0
5184,58.9375,-25.625,90.125,#849800,0
5185,58.9375,-19.25,90.5,#8E9500,0
5186,58.9375,25.125,79.875,#CE7A00,0
5187,58.9375,33.875,0.0,#C5778F,1
5188,58.9375,49.875,55.25,#EC632C,1
5189,58.9375,93.375,4.875,#FF0089,0
5190,59.0,-122.75,52.875,#00B31D,0
5191,59.0,-106.25,4.125,#00B284,0
5192,59.0,-15.5,8.0,#769580,1
5193,59.0,23.125,43.5,#C67D41,1
5194,59.0,36.125,8.5,#CD7481,1
5195,59.0,64.125,-45.875,#D35DE0,1
5196,59.0625,-124.875,80.75,#00B300,0
5197,59.0625,-117.375,42.25,#00B23B,0
5198,59.0625,-39.125,31.75,#539E54,1
5199,59.0625,25.625,-27.75,#A480BF,1
5200,59.0625,28.5,62.0,#D17815,1
5201,59.125,-28.875,25.0,#689B61,1
5202,59.125,23.0,53.125,#C87D2D,1
5203,59.125,34.125,46.5,#D6743D,1
5204,59.125,60.625,2.875,#ED5A8C,1
5205,59.1875,-87.875,87.875,#00AC00,0
5206,59.1875,-75.75,84.125,#00A900,0
5207,59.1875,-45.375,-28.875,#00A5C0,0
5208,59.1875,-30.0,-4.375,#3C9D95,1
5209,59.1875,-27.875,63.625,#7C9A00,0
5210,59.1875,23.875,-59.875,#6F86F8,1
5211,59.1875,35.0,90.5,#DC7300,0
5212,59.1875,78.875,-47.125,#EA45E3,1
5213,59.25,-114.0,-16.25,#00B5A9,0
5214,59.25,100.125,-51.5,#FF00EB,0
5215,59.3125,-12.25,-17.375,#5F96AD,1
5216,59.3125,3.375,-57.75,#0393F5,1
5217,59.375,55.625,57.375,#F55E29,1
5218,59.4375,-67.5,-12.125,#00ABA3,0
5219,59.5,-128.0,41.375,#00B53E,0
5220,59.5,-117.125,35.875,#00B44A,0
5221,59.5,-111.875,-7.375,#00B59A,0
5222,59.5,-108.25,70.0,#00B200,0
5223,59.5,-93.875,58.75,#00AF05,0
5224,59.5,-90.375,-4.75,#00B095,0
5225,59.5,-82.25,18.5,#00AD6C,0
5226,59.5,-81.25,60.875,#00AC00,0
5227,59.5,-78.25,-33.25,#00AFC8,0
5228,59.5,-76.5,-24.375,#00AEB8,0
5229,59.5,-75.5,77.75,#00AA00,0
5230,59.5,-73.0,42.0,#00AA3F,0
5231,59.5,-68.125,35.125,#00A94D,0
5232,59.5,-67.125,17.875,#00A96E,0
5233,59.5,-54.125,-54.5,#00ABEE,0
5234,59.5,-50.625,29.125,#24A459,1
5235,59.5,-50.375,-5.625,#00A598,0
5236,59.5,-46.125,49.0,#4EA230,1
5237,59.5,-40.25,-53.5,#00A6ED,0
5238,59.5,-40.125,0.625,#03A18D,1
5239,59.5,-37.0,5.75,#36A084,1
5240,59.5,-34.625,-47.75,#00A3E3,0
5241,59.5,-26.75,-60.75,#00A2FA,0
5242,59.5,-17.75,-42.0,#009CD9,0
5243,59.5,-17.0,-10.375,#5E99A1,1
5244,59.5,-7.625,-45.75,#0097DF,0
5245,59.5,-5.75,64.625,#A29000,0
5246,59.5,-1.375,59.875,#A88D16,1
5247,59.5,0.875,-12.75,#8590A5,1
5248,59.5,4.375,-31.5,#748FC6,1
5249,59.5,7.125,-64.625,#0092FF,0
5250,59.5,7.875,-41.125,#6B8FD7,1
5251,59.5,10.0,-19.5,#908BB1,1
5252,59.5,18.25,-56.625,#668AF3,1
5253,59.5,27.375,91.75,#D37A00,0
5254,59.5,35.125,-64.0,#857FFF,0
5255,59.5,55.125,-63.25,#B26DFF,0
5256,59.5,60.125,9.375,#F05B82,1
5257,59.5,77.625,-36.75,#F046D1,1
5258,59.5,84.875,-19.375,#FF2EB4,0
5259,59.5,97.5,-3.875,#FF009A,0
5260,59.5625,-39.0,81.375,#6B9F00,0
5261,59.5625,-29.375,57.125,#799B1B,1
5262,59.5625,14.875,101.875,#C38300,0
5263,59.5625,29.125,39.625,#CF7A4B,1
5264,59.5625,34.125,83.5,#DC7400,0
5265,59.5625,42.0,-44.625,#B176DF,1
5266,59.5625,51.125,101.875,#F36300,0
5267,59.5625,53.25,-33.875,#CE69CC,1
5268,59.5625,59.5,-31.125,#DA62C7,1
5269,59.5625,72.5,10.125,#FF4781,0
5270,59.5625,76.25,75.75,#FF3900,0
5271,59.625,0.0,19.875,#9D8E6D,1
5272,59.625,25.625,-33.875,#9E82CB,1
5273,59.625,45.125,60.875,#E86A1F,1
5274,59.625,55.625,37.125,#F25F52,1
5275,59.625,65.75,-8.875,#F056A1,1
5276,59.625,72.5,80.75,#FF4200,0
5277,59.625,79.875,-1.625,#FF3896,0
5278,59.625,82.125,49.375,#FF293E,0
5279,59.6875,-70.75,12.125,#00AB78,0
5280,59.6875,-49.625,71.875,#50A300,0
5281,59.6875,-2.375,48.875,#A48F35,1
5282,59.6875,51.5,1.625,#E1678F,1
5283,59.6875,84.875,-66.0,#E340FF,0
5284,59.75,-9.0,102.125,#A29200,0
5285,59.75,-8.75,89.0,#A19200,0
5286,59.75,40.125,-36.625,#B677D1,1
5287,59.75,46.125,16.375,#E06C76,1
5288,59.75,55.0,27.25,#EF6163,1
5289,59.75,92.25,-15.5,#FF00AE,0
5290,59.75,96.875,-10.375,#FF00A5,0
5291,59.8125,-128.0,49.0,#00B62C,0
5292,59.8125,-102.625,-16.25,#00B4AA,0
5293,59.8125,-96.25,2.0,#00B28A,0
5294,59.8125,-19.0,42.25,#879842,1
5295,59.8125,-2.0,90.0,#AC8E00,0
5296,59.8125,23.75,27.25,#C57F61,1
5297,59.8125,67.0,31.25,#FF505D,0
5298,59.8125,89.0,13.5,#FF0A7D,0
5299,59.875,-92.875,38.625,#00B046,0
5300,59.875,-85.0,12.625,#00AF78,0
5301,59.875,-22.75,36.375,#7E9A4E,1
5302,59.875,-19.75,62.375,#8C9804,1
5303,59.875,42.125,93.625,#E86E00,0
5304,59.875,79.25,-55.5,#E549F4,1
5305,59.9375,-50.0,90.25,#54A400,0
5306,59.9375,17.375,50.625,#C38334,1
5307,59.9375,20.625,84.25,#CB8000,0
5308,59.9375,50.75,47.0,#EF6540,1
5309,59.9375,56.75,19.25,#F06072,1
5310,59.9375,59.125,67.0,#FC5A0F,1
5311,60.0,-42.25,-17.25,#00A5AE,0
5312,60.0,-33.875,50.625,#6E9E2F,1
5313,60.0,11.875,-60.125,#4490FB,1
5314,60.0,42.375,7.875,#D87185,1
5315,60.0,51.25,80.375,#F36400,0
5316,60.0,73.125,69.875,#FF4209,0
5317,60.0625,-102.0,74.5,#00B200,0
5318,60.0625,-96.0,13.875,#00B276,0
5319,60.0625,-79.75,43.375,#00AD3D,0
5320,60.0625,-78.5,-39.5,#00B2D5,0
5321,60.0625,-62.5,89.75,#29A800,0
5322,60.0625,-56.125,90.25,#43A600,0
5323,60.0625,-51.875,55.375,#42A51F,1
5324,60.0625,-48.5,22.875,#24A567,1
5325,60.0625,-26.125,30.25,#749C5A,1
5326,60.0625,-20.125,-4.25,#609B98,1
5327,60.0625,57.5,102.875,#FC5C00,0
5328,60.0625,61.125,52.0,#FD5837,1
5329,60.0625,72.125,-58.625,#D757FA,1
5330,60.125,-101.5,30.875,#00B356,0
5331,60.125,-43.75,60.0,#5CA20D,1
5332,60.125,-23.25,78.0,#8A9A00,0
5333,60.125,2.125,-38.0,#6393D4,1
5334,60.1875,-101.375,21.5,#00B368,0
5335,60.1875,-15.875,36.875,#8B974E,1
5336,60.1875,-8.0,-32.5,#4E98CA,1
5337,60.25,-128.0,20.75,#00B869,0
5338,60.25,-128.0,27.375,#00B85C,0
5339,60.25,-122.5,31.625,#00B754,0
5340,60.25,-122.375,25.0,#00B761,0
5341,60.25,-111.375,82.25,#00B400,0
5342,60.25,34.0,-53.5,#9780F0,1
5343,60.25,39.875,72.25,#E57100,0
5344,60.25,43.0,81.0,#EA6E00,0
5345,60.25,62.125,85.125,#FF5600,0
5346,60.25,69.125,100.125,#FF4A00,0
5347,60.25,87.125,30.625,#FF1761,0
5348,60.3125,-32.5,1.625,#42A18E,1
5349,60.3125,-26.0,-68.625,#00A5FF,0
5350,60.3125,16.5,91.75,#C78400,0
5351,60.3125,91.375,-47.5,#FF26E7,0
5352,60.375,-112.625,55.5,#00B519,0
5353,60.375,27.0,-41.375,#9A84DB,1
5354,60.375,57.375,-7.75,#E763A1,1
5355,60.4375,-93.25,45.625,#00B238,0
5356,60.4375,6.375,48.5,#B48C39,1
5357,60.4375,12.25,31.875,#B7895A,1
5358,60.4375,79.875,31.0,#FF3660,0
5359,60.5,-112.0,40.0,#00B644,0
5360,60.5,-105.625,12.0,#00B57A,0
5361,60.5,-102.125,41.125,#00B442,0
5362,60.5,-79.75,68.375,#00AE00,0
5363,60.5,-28.75,-17.375,#10A1B0,1
5364,60.5,-5.0,40.375,#A09349,1
5365,60.5,-1.375,2.5,#91928D,1
5366,60.5,92.5,-55.125,#FC27F5,1
5367,60.5625,-120.75,3.875,#00B988,0
5368,60.5625,-114.75,75.5,#00B600,0
